target
48.29
269
89.6
20.58
103.6
234.42
247.62
246.51
247.15
248.03
206.64
210.29
171.1
12.44
198.5
209.39
202.46
213.71
213.39
210.65
215.16
210.76
210.38
213
210.99
211.19
209.66
169.26
137.8
151.04
200.67
163.06
173.54
213.48
212.63
202.33
196.8
194.26
193.48
193.05
191.08
199.63
196.51
195.86
105.51
0
0
94.4
175.82
177.92
180.26
64.25
0
0
0
0
0
0
0
0
0
1.3
144.14
164.82
189.1
190.12
191.25
194.94
196.08
194.41
194.94
193.38
204.21
204.19
205.56
205.52
231.66
205.19
205.71
205.41
193.5
190.4
190.81
192.67
188.43
187.27
186.05
185.52
184.04
182.39
179.37
187.64
196.91
120.5
173.73
186.58
187.26
191.87
186.83
186.85
187.02
185.51
185.2
184.96
188.38
189.5
188.9
191.88
192.49
188.82
188.11
185.57
189.03
187.73
187.62
186.27
185.94
191.61
191.45
189.9
188.17
190.51
189.06
186.07
189.06
187.63
186.18
153.93
181.66
183.95
184.75
183.88
186.96
180.42
180.22
174.56
173.47
170.15
170.25
175.91
175.23
174.51
175.42
175.96
175.16
175.23
174.03
10.2
0
0
0
0
0
108.65
187.4
184.6
190.17
193.79
189.57
194.05
190.07
210.77
188.01
175.62
172.51
174.27
171.51
171.29
170.51
170.94
167.99
173.84
173.19
170.7
174.56
172.69
174
173.91
172.94
177.56
174.02
173.94
174.28
173.7
174.24
174.24
172.71
172.14
9.02
137.42
166.2
175.55
160.1
167.59
165.77
164.91
166.42
163.67
177.41
179.64
177.49
176.78
175.48
175.31
175.49
174.39
173.81
174.6
175.34
173.65
177.17
176.38
176.37
176.78
178.54
187.27
178.98
178.74
159.75
177.39
178.64
177.31
180.04
190.44
187.73
185.04
185.14
189.55
189.18
187.68
179.26
186.41
187.16
184.54
184.34
186.2
183.7
181.31
186.42
181.77
184.03
183
182.72
176.44
50.87
0
0
0
58.69
146.09
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
14.94
782.75
871.14
855.13
838.83
834.13
859.23
829.95
532.53
786.25
1069.61
859.51
865.58
775.25
827.2
