POINT;MSE_ARIMA;MAE_ARIMA;MAPE_ARIMA;R^2_ARIMA;MSE_HYB;MAE_HYB;MAPE_HYB;R^2_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;R^2_DIF;x;y
76.84_10.72;0.00013121454839478097;0.010435751578092466;20.627;-0.34051441437418517;0.00012233035062141344;0.009900464323917143;18.919;-0.2497516497185559;-8.884197773367526e-06;-0.0005352872541753238;-1.7079999999999984;-0.09076276465562927;76.84;10.72
76.64_10.72;0.00013121454839478097;0.010435751578092466;20.627;-0.34051441437418517;0.00012318497664106715;0.00980623288932203;18.735;-0.25848268230800775;-8.029571753713819e-06;-0.0006295186887704356;-1.8919999999999995;-0.08203173206617742;76.64;10.72
76.44_10.72;0.00011991602548875563;0.010020626078134686;14.324;-0.10093099564708696;0.00016676888002293514;0.010773934955662428;14.998;-0.5310800068487562;4.6852854534179506e-05;0.0007533088775277426;0.6739999999999995;0.43014901120166926;76.44;10.72
76.24_10.72;8.032883705583081e-05;0.007808530219308123;10.201;0.3182597666250484;0.00016795452145297154;0.010625217274445252;13.633;-0.4254078466509539;8.762568439714073e-05;0.0028166870551371292;3.4319999999999986;0.10714808002590548;76.24;10.72
76.04_10.72;4.942836504968471e-05;0.004656239224562842;6.003;0.6354408528856352;8.965538139810004e-05;0.007955276184777356;10.748;0.3387462979232626;4.022701634841533e-05;0.003299036960214514;4.744999999999999;-0.2966945549623726;76.04;10.72
75.84_10.72;5.488645873205049e-05;0.005608981456522662;9.214;0.5350868243906606;9.114876694467342e-05;0.008236608309826022;13.146;0.22792864265483326;3.626230821262293e-05;0.0026276268533033595;3.9320000000000004;-0.3071581817358273;75.84;10.72
75.64_10.72;6.556907440536824e-05;0.006516021388900893;11.996;0.39292336194699784;0.00010013253977367882;0.008609643738203858;14.888;0.07291469100657855;3.456346536831058e-05;0.002093622349302965;2.8919999999999995;-0.3200086709404193;75.64;10.72
75.44_10.72;8.304033227496033e-05;0.007931561219689477;15.5;0.1792041824449465;8.825246845589821e-05;0.008280158953295404;15.036;0.12768584839402197;5.2121361809378815e-06;0.00034859773360592684;-0.4640000000000004;-0.05151833405092454;75.44;10.72
75.24_10.72;0.00010032762001458152;0.008837670189692164;16.984;0.0649507046716209;8.319521457601297e-05;0.008050393450953893;14.284;0.22462401926121578;-1.7132405438568553e-05;-0.0007872767387382702;-2.700000000000001;0.15967331458959488;75.24;10.72
77.24_11.72;9.812557725098155e-05;0.00739521380821616;18.395;0.17321877685751663;9.764351318299309e-05;0.008343940574503347;15.919;0.1772805264128352;-4.820640679884631e-07;0.0009487267662871869;-2.475999999999999;0.004061749555318572;77.24;11.72
77.04_11.72;9.157715539397759e-05;0.007735314863251204;17.216;0.03291471861167672;9.979762868635433e-05;0.008708362801218344;16.56;-0.05389621903867736;8.220473292376739e-06;0.00097304793796714;-0.6560000000000024;0.020981500427000643;77.04;11.72
76.84_11.72;0.0001617800580949905;0.011291766840206607;25.486;-0.5873366518620864;0.00010367843277879787;0.008631831416184727;17.826;-0.01726120200040504;-5.810162531619263e-05;-0.0026599354240218805;-7.66;-0.5700754498616813;76.84;11.72
76.64_11.72;0.00020011899729356552;0.013008044083362917;26.751;-0.9157449882741067;0.00011871086036515827;0.009155941500257512;18.041;-0.13642252296839552;-8.140813692840724e-05;-0.0038521025831054056;-8.71;-0.7793224653057111;76.64;11.72
76.44_11.72;9.645850642336501e-05;0.009109578477867426;14.741;0.0728268052465848;8.033163773131799e-05;0.007528095361194596;11.685;0.22784061295522418;-1.612686869204702e-05;-0.00158148311667283;-3.055999999999999;0.15501380770863937;76.44;11.72
76.24_11.72;9.645850642336501e-05;0.009109578477867426;14.741;0.0728268052465848;6.781482150042124e-05;0.007021908114014106;10.869;0.3481540712831548;-2.8643684922943777e-05;-0.0020876703638533205;-3.872;0.27532726603657;76.24;11.72
76.04_11.72;4.831335916893785e-05;0.005768633717183356;8.712;0.5577404868709446;6.795985740971409e-05;0.006988953490792188;10.441;0.377896839148704;1.964649824077624e-05;0.0012203197736088325;1.729000000000001;-0.1798436477222406;76.04;11.72
75.84_11.72;4.452281288187384e-05;0.00528440597898643;9.808;0.5722395376720698;8.226746732475611e-05;0.007496417833318368;13.678;0.20960138006661166;3.7744654442882275e-05;0.0022120118543319384;3.870000000000001;-0.36263815760545814;75.84;11.72
75.64_11.72;4.452281288187384e-05;0.00528440597898643;9.808;0.5722395376720698;8.056224521467047e-05;0.007315054295043632;13.344;0.22598459017773664;3.6039432332796636e-05;0.0020306483160572025;3.5359999999999996;-0.34625494749433317;75.64;11.72
75.44_11.72;8.830349153793859e-05;0.008476810941608312;17.379;0.056162750387673044;7.471498642385047e-05;0.007335765012493925;14.076;0.20140431524373203;-1.3588505114088122e-05;-0.0011410459291143864;-3.303000000000001;0.145241564856059;75.44;11.72
75.24_11.72;0.0002567549268681358;0.014874414588570898;30.924;-1.6938716040680317;5.5557848053010686e-05;0.006198314001631292;11.881;0.41708729379126097;-0.0002011970788151251;-0.008676100586939605;-19.043;-1.2767843102767706;75.24;11.72
75.04_11.72;0.0002550855824522914;0.014788283395973257;28.992;-1.5058397753075097;5.582781833030029e-05;0.006313896447338818;11.392;0.4515739917724563;-0.00019925776412199112;-0.008474386948634439;-17.6;-1.0542657835350533;75.04;11.72
