POINT;MSE_ARIMA;MAE_ARIMA;MAPE_ARIMA;R^2_ARIMA;MSE_HYB;MAE_HYB;MAPE_HYB;R^2_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;R^2_DIF;x;y
76.44_10.72;0.00011620536393501878;0.009884817548853135;13.79;0.15955190753991177;8.161776555196882e-05;0.00694133827533244;9.234;0.40970456916803755;-3.458759838304995e-05;-0.0029434792735206954;-4.555999999999999;0.25015266162812577;76.44;10.72
76.24_10.72;9.464547606263861e-05;0.00873751759122954;11.055;0.3226820199767586;8.00648315829233e-05;0.008079173686054434;10.232;0.4270264966203312;-1.4580644479715308e-05;-0.0006583439051751055;-0.8230000000000004;0.1043444766435726;76.24;10.72
76.04_10.72;5.763203042740807e-05;0.006239939211256704;7.903;0.5578910059650983;8.685766225511217e-05;0.006687736103386359;8.105;0.33369424261046454;2.92256318277041e-05;0.0004477968921296552;0.20200000000000085;-0.2241967633546338;76.04;10.72
75.84_10.72;5.9418520143068346e-05;0.0061849477677864365;9.364;0.46523134892047024;0.00010911949477304809;0.007736326482512562;10.982;0.017920929606488167;4.9700974629979744e-05;0.0015513787147261255;1.6179999999999986;-0.4473104193139821;75.84;10.72
75.64_10.72;6.272526207324527e-05;0.006385380666611479;10.661;0.3988835945157664;0.00014666321652470098;0.008985560547473317;14.753;-0.4055208797874186;8.39379544514557e-05;0.0026001798808618377;4.0920000000000005;0.0066372852716521935;75.64;10.72
75.44_10.72;6.006899359522188e-05;0.006419749555983197;11.372;0.3948532330495128;9.393610979983972e-05;0.007595985692907523;13.477;0.05366929354047545;3.3867116204617834e-05;0.0011762361369243258;2.1050000000000004;-0.34118393950903736;75.44;10.72
75.24_10.72;6.165142785277605e-05;0.006486721409353424;11.238;0.37223002765260227;6.563280504477147e-05;0.006429857502336332;11.202;0.3316893761742281;3.981377191995426e-06;-5.686390701709239e-05;-0.03599999999999959;-0.04054065147837416;75.24;10.72
77.24_11.72;0.00010249397561349293;0.007684628504000169;19.987;0.27439079957141077;0.0002013254912465629;0.011648378776305101;28.542;-0.4252899046495773;9.883151563306998e-05;0.003963750272304932;8.555000000000003;0.1508991050781665;77.24;11.72
77.04_11.72;9.75833181835301e-05;0.008352907761418824;19.192;0.07508405859669831;0.00014342080536997476;0.010173929820144926;23.135;-0.35937362742783474;4.583748718644466e-05;0.0018210220587261024;3.9430000000000014;0.28428956883113643;77.04;11.72
76.84_11.72;0.00015989591932744066;0.011741424388976938;27.246;-0.18414744638640812;9.30436994811479e-05;0.008961468676328114;20.263;0.31094264565113594;-6.685221984629276e-05;-0.0027799557126488243;-6.982999999999997;0.12679519926472782;76.84;11.72
76.64_11.72;0.00016860906017626982;0.012125515571208499;25.264;-0.1848121909099112;6.160564570832975e-05;0.006037338700844304;11.126;0.5670984703443667;-0.00010700341446794008;-0.006088176870364195;-14.138;0.3822862794344555;76.64;11.72
76.44_11.72;0.00012066840558487077;0.010356123831500839;16.596;0.10792527872467128;7.907878612007086e-05;0.00632405460301805;8.913;0.4153880981112569;-4.1589619464799915e-05;-0.004032069228482788;-7.683;0.3074628193865856;76.44;11.72
76.24_11.72;0.00012066840558487077;0.010356123831500839;16.596;0.10792527872467128;8.694222325059506e-05;0.008049833006544977;12.622;0.3572554539242523;-3.372618233427571e-05;-0.0023062908249558613;-3.974;0.249330175199581;76.24;11.72
76.04_11.72;7.445185900729122e-05;0.007912050150587203;11.727;0.4275994225698502;6.734703483927502e-05;0.006949204424574392;10.216;0.4822227121765461;-7.104824168016201e-06;-0.000962845726012811;-1.511000000000001;0.054623289606695935;76.04;11.72
75.84_11.72;4.97817506734719e-05;0.005966442980987463;10.492;0.5943685089301538;9.631739516539106e-05;0.008378588816471985;14.972;0.2151869291788332;4.653564449191916e-05;0.002412145835484522;4.479999999999999;-0.3791815797513206;75.84;11.72
75.64_11.72;4.97817506734719e-05;0.005966442980987463;10.492;0.5943685089301538;6.649954808414721e-05;0.0060235322165226625;10.24;0.4581486090801974;1.6717797410675315e-05;5.70892355351996e-05;-0.25200000000000067;-0.13621989984995642;75.64;11.72
75.44_11.72;6.436582135346018e-05;0.0072561502786104345;13.97;0.40179095067197124;6.810564445629608e-05;0.007244590782817815;13.717;0.3670334353329364;3.7398231028359024e-06;-1.155949579261916e-05;-0.2530000000000001;-0.03475751533903482;75.44;11.72
75.24_11.72;0.00012446187014148144;0.010426543519418177;20.73;-0.14907394189639955;6.977261993515777e-05;0.006934411260853532;13.245;0.3558356520419165;-5.468925020632367e-05;-0.0034921322585646447;-7.485000000000001;0.20676171014551692;75.24;11.72
75.04_11.72;0.0001296540195245992;0.010574399502894702;19.607;-0.20299730079496836;8.475154818279454e-05;0.007449503386231948;13.576;0.2136311386570433;-4.490247134180467e-05;-0.0031248961166627535;-6.030999999999999;0.010633837862074946;75.04;11.72
77.44_12.72;0.00015904483330345605;0.011714767495025253;28.014;0.5950650730710866;9.127050561065383e-05;0.00795188289948681;22.831;0.7676214011322304;-6.777432769280222e-05;-0.0037628845955384425;-5.183;0.17255632806114385;77.44;12.72
77.24_12.72;0.00011004050161964591;0.009173236799310414;25.261;0.507714787727461;0.00013770813808562562;0.009940428110805904;27.833;0.38393883169071974;2.766763646597971e-05;0.0007671913114954895;2.571999999999999;-0.1237759560367413;77.24;12.72
77.04_12.72;8.919929833934662e-05;0.007235827550197973;18.77;0.3724601671253338;0.00016121626771049407;0.011147380133206139;27.429;-0.1341975954881931;7.201696937114745e-05;0.003911552583008166;8.658999999999999;-0.2382625716371407;77.04;12.72
76.84_12.72;0.00011512655666253192;0.009748577273963681;22.319;-0.21994296296221671;0.00013358622269540757;0.010666081166841732;23.623;-0.4155515204338951;1.8459666032875655e-05;0.0009175038928780511;1.304000000000002;0.19560855747167838;76.84;12.72
76.64_12.72;0.00016260726658242323;0.01168749236079441;26.855;-0.4182033724546341;0.00048216888294534894;0.021028448977786215;47.549;-3.2053073657637716;0.0003195616163629257;0.009340956616991804;20.694;2.7871039933091373;76.64;12.72
76.44_12.72;0.00016260726658242323;0.01168749236079441;26.855;-0.4182033724546341;0.00013836404643907836;0.010192755073755435;23.19;-0.20676253534404787;-2.424322014334487e-05;-0.0014947372870389754;-3.664999999999999;-0.21144083711058625;76.44;12.72
76.24_12.72;0.00013398205494995555;0.010855762782501313;22.326;-0.023258303616360276;7.870599835190156e-05;0.008172935792815682;16.465;0.39890034984102496;-5.527605659805399e-05;-0.0026828269896856313;-5.861000000000001;0.3756420462246647;76.24;12.72
76.04_12.72;9.370828418110381e-05;0.009137894916435737;17.735;0.264484928677993;6.679809519579373e-05;0.007160232839422962;13.688;0.4757026427123968;-2.691018898531008e-05;-0.0019776620770127753;-4.046999999999999;0.21121771403440381;76.04;12.72
75.84_12.72;7.926347628002027e-05;0.00836068119464569;18.761;0.36789236569877426;5.789897921527759e-05;0.005952022169728522;12.183;0.5382692193447209;-2.136449706474268e-05;-0.0024086590249171678;-6.577999999999999;0.17037685364594668;75.84;12.72
75.64_12.72;7.926347628002027e-05;0.00836068119464569;18.761;0.36789236569877426;0.00024601209367711504;0.013029151873349363;31.281;-0.9618887518175976;0.00016674861739709478;0.004668470678703672;12.52;0.5939963861188233;75.64;12.72
75.44_12.72;7.926347628002027e-05;0.00836068119464569;18.761;0.36789236569877426;5.907384705742426e-05;0.007080227612335481;15.064;0.528899923836001;-2.018962922259601e-05;-0.0012804535823102096;-3.696999999999999;0.16100755813722678;75.44;12.72
75.24_12.72;0.00010459404772328825;0.009675149633075175;23.497;0.14923534483363432;7.276620339559021e-05;0.00738673821226093;17.783;0.4081220175798673;-3.182784432769804e-05;-0.002288411420814245;-5.713999999999999;0.258886672746233;75.24;12.72
75.04_12.72;0.00010819230838688748;0.009828476621384691;21.666;0.10815003763859687;7.221811325607141e-05;0.00655712866126711;13.501;0.40469223228954765;-3.5974195130816065e-05;-0.003271347960117581;-8.165000000000001;0.2965421946509508;75.04;12.72
74.84_12.72;7.887380056075022e-05;0.008140299641855414;13.348;0.3624342371226982;9.879346766842856e-05;0.0072203500737425316;10.577;0.20141628609868278;1.991966710767834e-05;-0.0009199495681128829;-2.771000000000001;-0.1610179510240154;74.84;12.72
76.84_13.72;0.00011379967109046858;0.009978098595931458;21.649;0.5390537411890435;0.00010752870292999018;0.008399450154850177;20.513;0.5644543358040945;-6.270968160478402e-06;-0.001578648441081281;-1.1359999999999992;0.025400594615051064;76.84;13.72
76.64_13.72;7.304293896918325e-05;0.0072306705779780645;15.235;0.1656496156248437;8.625069567581601e-05;0.00805400586358215;16.856;0.014780865812327515;1.3207756706632763e-05;0.0008233352856040852;1.6210000000000022;-0.1508687498125162;76.64;13.72
76.44_13.72;7.304293896918325e-05;0.0072306705779780645;15.235;0.1656496156248437;8.315524589198517e-05;0.008349939308705626;16.662;0.0501393789472232;1.0112306922801926e-05;0.0011192687307275614;1.4269999999999996;-0.1155102366776205;76.44;13.72
76.24_13.72;7.210199993287042e-05;0.007875293270810843;16.611;0.2606176886407159;0.00017576134431172044;0.01212755521096318;26.407;-0.8023748179774137;0.00010365934437885001;0.004252261940152336;9.796;0.5417571293366978;76.24;13.72
76.04_13.72;7.210199993287042e-05;0.007875293270810843;16.611;0.2606176886407159;0.00010060591313037354;0.009300195378658994;19.777;-0.031680572744212654;2.850391319750311e-05;0.001424902107848151;3.1660000000000004;-0.22893711589650323;76.04;13.72
75.84_13.72;6.395319626029324e-05;0.007351919884527193;15.402;0.32703156721860904;0.00015148756192646785;0.009660214565844968;21.496;-0.5940774362645049;8.75343656661746e-05;0.0023082946813177754;6.093999999999999;0.2670458690458959;75.84;13.72
75.64_13.72;5.2262541309292185e-05;0.006431745316640654;15.279;0.4661131011064975;0.00016296016967288915;0.009446652471412922;20.887;-0.664716208783918;0.00011069762836359697;0.0030149071547722686;5.6080000000000005;0.1986031076774205;75.64;13.72
75.44_13.72;5.2262541309292185e-05;0.006431745316640654;15.279;0.4661131011064975;5.8718593170826906e-05;0.005674007187697691;12.343;0.40016143819267047;6.4560518615347205e-06;-0.0007577381289429631;-2.936;-0.06595166291382704;75.44;13.72
75.24_13.72;5.92421986963486e-05;0.007053766324482953;19.489;0.4567224569463537;5.441402269581339e-05;0.006820619472384925;18.43;0.5009989971950704;-4.828176000535206e-06;-0.00023314685209802847;-1.059000000000001;0.044276540248716634;75.24;13.72
75.04_13.72;6.815574599675145e-05;0.007684845032040616;20.07;0.4270994628907556;0.00010147139236838922;0.00887896424849779;23.298;0.14705628499988987;3.3315646371637775e-05;0.0011941192164571738;3.227999999999998;-0.28004317789086575;75.04;13.72
74.84_13.72;8.623615908868251e-05;0.008674913738457694;20.736;0.3023803503520943;6.538274969259376e-05;0.007479307518818587;17.666;0.47107696567680213;-2.085340939608875e-05;-0.0011956062196391065;-3.0700000000000003;0.1686966153247078;74.84;13.72
76.64_14.72;0.00021630119985669867;0.013187564683527966;24.426;0.4972528709243689;0.0001002783422611823;0.00834251101140306;19.895;0.7669238602759807;-0.00011602285759551637;-0.004845053672124906;-4.530999999999999;0.2696709893516118;76.64;14.72
76.44_14.72;9.488252360271089e-05;0.009093363807902216;18.559;0.45753014619166166;0.00014001462578455432;0.009804229881987911;21.208;0.19949732894534533;4.513210218184343e-05;0.0007108660740856951;2.6489999999999974;-0.2580328172463163;76.44;14.72
76.24_14.72;5.948410281084814e-05;0.006225652421031573;13.746;0.4184676777618531;0.00014263035348724618;0.011017855401035094;23.278;-0.3943920604945137;8.314625067639805e-05;0.004792202980003521;9.531999999999998;-0.024075617267339422;76.24;14.72
76.04_14.72;6.383805861143331e-05;0.00661010526671491;16.64;0.53606860883272;9.122259389789042e-05;0.007149528804633268;19.399;0.33705651748381193;2.7384535286457108e-05;0.0005394235379183572;2.7590000000000003;-0.19901209134890807;76.04;14.72
75.84_14.72;6.023881713094351e-05;0.0060017166313017355;15.328;0.5160219587076333;9.514976320424231e-05;0.008266588534827824;20.98;0.23553618383773833;3.49109460732988e-05;0.002264871903526089;5.652000000000001;-0.280485774869895;75.84;14.72
75.64_14.72;5.945873682887671e-05;0.006252918721238241;15.98;0.5295503798938406;0.00011154021890529009;0.009122812664123863;23.432;0.11747109997353566;5.208148207641338e-05;0.002869893942885622;7.451999999999998;-0.4120792799203049;75.64;14.72
75.44_14.72;5.15666142808721e-05;0.005528232985621641;14.725;0.5272481037584276;7.535475628676058e-05;0.007267418599739834;19.11;0.30916341081943277;2.3788142005888477e-05;0.0017391856141181928;4.385;-0.2180846929389948;75.44;14.72
75.24_14.72;8.287188195024699e-05;0.007927844266376688;24.425;0.16238609890656552;9.625178031619095e-05;0.008615801718580377;25.961;0.02715097931243904;1.3379898365943954e-05;0.0006879574522036889;1.5359999999999978;-0.13523511959412648;75.24;14.72
75.04_14.72;8.287188195024699e-05;0.007927844266376688;24.425;0.16238609890656552;6.927791144546757e-05;0.006926886618540717;21.25;0.29978491739476376;-1.3593970504779422e-05;-0.0010009576478359709;-3.1750000000000007;0.13739881848819824;75.04;14.72
74.84_14.72;0.00012924965137063856;0.010302125459617267;34.653;-0.21965093035890315;4.7298290363862105e-05;0.00612992165033482;19.159;0.5536745884037664;-8.195136100677645e-05;-0.004172203809282447;-15.494;0.3340236580448632;74.84;14.72
74.64_14.72;0.00012924965137063856;0.010302125459617267;34.653;-0.21965093035890315;5.31374748541924e-05;0.00654767240478814;19.851;0.49857372955698986;-7.611217651644616e-05;-0.003754453054829127;-14.802;0.2789227991980867;74.64;14.72
76.24_15.72;0.00015275928445905853;0.011780780071709915;23.015;0.5008281555676497;9.719616534324185e-05;0.008483356920374777;19.391;0.6823918801535035;-5.556311911581668e-05;-0.003297423151335138;-3.6240000000000023;0.1815637245858538;76.24;15.72
76.04_15.72;0.0001162881014943565;0.009811090088033079;24.141;0.5902747470339774;9.12797864145219e-05;0.007642094838615952;20.791;0.6783881317282533;-2.5008315079834594e-05;-0.0021689952494171267;-3.349999999999998;0.08811338469427588;76.04;15.72
75.84_15.72;0.00010107596128089236;0.00892914773319194;22.313;0.5913168407719103;7.717248688370954e-05;0.007154670849808557;19.165;0.6879664032333577;-2.3903474397182824e-05;-0.0017744768833833826;-3.1479999999999997;0.0966495624614474;75.84;15.72
75.64_15.72;0.00010348929873903106;0.009245165283095737;23.508;0.618650588128483;9.648654928338012e-05;0.008866963836673802;23.052;0.6444551342886637;-7.002749455650939e-06;-0.00037820144642193576;-0.4559999999999995;0.025804546160180797;75.64;15.72
75.44_15.72;0.00010910458515586787;0.009317340964046888;26.508;0.6264336141758382;6.149015200007524e-05;0.0065372533911791;19.641;0.7894620669366886;-4.761443315579263e-05;-0.0027800875728677876;-6.867000000000001;0.16302845276085043;75.44;15.72
75.24_15.72;0.00013160497000060055;0.009457928982682334;33.687;0.5733744497874131;0.00011514421144711109;0.00887192331984177;30.521;0.6267355057928736;-1.646075855348946e-05;-0.0005860056628405642;-3.165999999999997;0.05336105600546048;75.24;15.72
75.04_15.72;0.0001227761713617313;0.00794650713060006;32.154;0.30909028820207785;4.668373604867506e-05;0.004389428811703173;11.114;0.7372922916450069;-7.609243531305623e-05;-0.003557078318896887;-21.040000000000003;0.428202003442929;75.04;15.72
74.84_15.72;0.00010174232277466704;0.007133706455263199;30.464;0.36296379836365444;7.064420391489506e-05;0.0069207013200627485;26.019;0.5576775318051463;-3.109811885977198e-05;-0.00021300513520045028;-4.445;0.1947137334414919;74.84;15.72
74.64_15.72;0.00010381739450990852;0.007820871110287569;31.514;0.19447143154204083;0.0002374176447961428;0.011933688385610427;45.821;-0.8421450128094305;0.00013360025028623428;0.004112817275322858;14.306999999999999;0.6476735812673897;74.64;15.72
74.44_15.72;7.428958360825213e-05;0.005951215158213558;24.922;0.45760567770018945;0.00016649680686019983;0.010595145113571694;39.229;-0.21560679621293732;9.22072232519477e-05;0.004643929955358136;14.306999999999999;-0.24199888148725213;74.44;15.72
76.24_16.72;0.00017425646273905613;0.01237549210542772;22.776;0.5058262464948813;0.00011294269428535167;0.008741713072667735;19.504;0.6797059099635683;-6.131376845370447e-05;-0.003633779032759986;-3.2719999999999985;0.173879663468687;76.24;16.72
76.04_16.72;0.00016000664397388802;0.012170550274262832;25.463;0.5800555335797188;0.0001619060887122463;0.01083391649486408;25.071;0.5750703574186911;1.8994447383582859e-06;-0.0013366337793987524;-0.39199999999999946;-0.004985176161027782;76.04;16.72
75.84_16.72;0.00013774947229247184;0.01092906064554118;27.214;0.6345770802608786;0.0001200744221175886;0.009565714959595097;25.316;0.6814655970294057;-1.7675050174883246e-05;-0.001363345685946083;-1.8979999999999997;0.04688851676852712;75.84;16.72
75.64_16.72;0.0002315654680279534;0.014269561512849648;31.39;0.6326509241205848;6.99439384872009e-05;0.007312976851011019;19.219;0.8890428638369419;-0.0001616215295407525;-0.006956584661838629;-12.171;0.2563919397163571;75.64;16.72
75.44_16.72;0.0002315654680279534;0.014269561512849648;31.39;0.6326509241205848;6.957830759207516e-05;0.0071408254475520475;19.889;0.8896228906111463;-0.00016198716043587823;-0.007128736065297601;-11.501000000000001;0.25697196649056153;75.44;16.72
75.24_16.72;0.00022625725942222526;0.014282865018946187;37.007;0.6479387512211986;6.568965190053041e-05;0.0071450612280889916;22.189;0.8977854635957208;-0.00016056760752169487;-0.0071378037908571956;-14.817999999999998;0.24984671237452216;75.24;16.72
75.04_16.72;0.00022625725942222526;0.014282865018946187;37.007;0.6479387512211986;6.508102354002389e-05;0.007131224673302812;22.112;0.8987325026484755;-0.00016117623588220138;-0.007151640345643375;-14.895;0.2507937514272769;75.04;16.72
74.84_16.72;0.00020460465466309885;0.013279213674579265;43.568;0.6329061594489467;5.614635395656779e-05;0.006349048208260319;28.591;0.8992643606236952;-0.00014845830070653104;-0.006930165466318946;-14.976999999999997;0.2663582011747485;74.84;16.72
74.64_16.72;0.00020460465466309885;0.013279213674579265;43.568;0.6329061594489467;5.794942746989187e-05;0.0067011445688831385;27.222;0.8960293551352233;-0.00014665522719320697;-0.006578069105696127;-16.345999999999997;0.2631231956862766;74.64;16.72
74.44_16.72;0.00025303736490096677;0.014701850104078134;1084.027;0.6559155260325209;8.845841280580279e-05;0.008389669719262222;883.155;0.8797127592195911;-0.00016457895209516396;-0.006312180384815912;-200.87200000000007;0.22379723318707023;74.44;16.72
74.24_16.72;0.00025303736490096677;0.014701850104078134;1084.027;0.6559155260325209;9.241762640798915e-05;0.00822038488999508;877.573;0.8743289538271884;-0.00016061973849297763;-0.006481465214083054;-206.45400000000006;0.21841342779466755;74.24;16.72
76.24_17.72;0.00020538289278233097;0.013737040673753748;36.561;0.6204101134269246;0.00010571514175969053;0.008620548467633488;29.769;0.8046166449113831;-9.966775102264043e-05;-0.00511649220612026;-6.792000000000002;0.18420653148445842;76.24;17.72
76.04_17.72;0.0002027594471675959;0.013622356263955974;36.708;0.6332577314484483;0.00010334842731489107;0.008625593479691359;29.113;0.8130679619905984;-9.941101985270482e-05;-0.004996762784264615;-7.594999999999999;0.17981023054215006;76.04;17.72
75.84_17.72;0.00023959328466319527;0.014625965046931371;35.657;0.6450442130244387;7.248973348212674e-05;0.007462659168729841;23.218;0.8926069633714172;-0.00016710355118106855;-0.007163305878201531;-12.438999999999997;0.2475627503469785;75.84;17.72
75.64_17.72;0.00022908902975768636;0.014269295325785136;33.678;0.6411679050526585;6.983720516486017e-05;0.007220881908057876;21.731;0.890610953038299;-0.0001592518245928262;-0.007048413417727261;-11.946999999999996;0.24944304798564043;75.64;17.72
75.44_17.72;0.0003682965052896358;0.01777955881493102;40.461;0.6356692258658261;0.00010722111120355672;0.009101243537564668;27.2;0.8939334207974701;-0.0002610753940860791;-0.008678315277366351;-13.261;0.258264194931644;75.44;17.72
75.24_17.72;0.0003682965052896358;0.01777955881493102;40.461;0.6356692258658261;0.00010169469659070173;0.008896278039401097;26.467;0.8994003282624334;-0.0002666018086989341;-0.008883280775529922;-13.994;0.26373110239660735;75.24;17.72
75.04_17.72;0.00036260662008921936;0.017491583970293614;39.892;0.6372498518331489;0.00010614111629439376;0.009179322063834917;26.89;0.8938168705995695;-0.0002564655037948256;-0.008312261906458698;-13.002000000000002;0.25656701876642063;75.04;17.72
74.84_17.72;0.00036260662008921936;0.017491583970293614;39.892;0.6372498518331489;0.00013210829274167728;0.010204874558203044;29.204;0.8678394157439213;-0.00023049832734754207;-0.007286709412090571;-10.688000000000002;0.23058956391077245;74.84;17.72
74.64_17.72;0.0004453750347487103;0.018569620363157135;54.5;0.6159636211280837;9.916058075320824e-05;0.008891115795977855;38.432;0.9144961720165016;-0.00034621445399550207;-0.00967850456717928;-16.067999999999998;0.2985325508884179;74.64;17.72
74.44_17.72;0.0005761063390472029;0.020870151370666938;81.596;0.6388661995478626;0.00014957164017834746;0.01104308258094664;63.637;0.9062406170589966;-0.0004265346988688555;-0.009827068789720297;-17.959000000000003;0.267374417511134;74.44;17.72
74.24_17.72;0.0005761063390472029;0.020870151370666938;81.596;0.6388661995478626;0.000150836431877908;0.011108687396236074;63.789;0.9054477789971936;-0.0004252699071692949;-0.009761463974430864;-17.807000000000002;0.26658157944933103;74.24;17.72
74.04_17.72;0.0005337879232554073;0.020348798181727086;2444.072;0.6592394088302944;0.0001530125564541392;0.011026380914925766;2392.713;0.9023195412970179;-0.00038077536680126815;-0.00932241726680132;-51.358999999999924;0.24308013246672344;74.04;17.72
77.24_18.72;0.0002944900294819388;0.014529491877752824;19.482;0.19925302426616398;0.00023685030829707584;0.011508820811677872;17.024;0.35598102114305397;-5.7639721184862976e-05;-0.003020671066074952;-2.4579999999999984;0.15672799687688999;77.24;18.72
77.04_18.72;0.00028866485503112945;0.014413630777060028;19.752;0.22563490930074726;0.00021935358155235422;0.011032881120861097;17.712;0.41156759088086026;-6.931127347877523e-05;-0.003380749656198931;-2.039999999999999;0.185932681580113;77.04;18.72
76.84_18.72;0.00026782487802259853;0.013967221658335985;22.625;0.38936607767719644;0.00014115532910821048;0.009612790785231135;20.495;0.6781694333009651;-0.00012666954891438805;-0.00435443087310485;-2.129999999999999;0.2888033556237687;76.84;18.72
76.64_18.72;0.0002584040307144616;0.014321907968199255;25.417;0.46034606895461205;0.00012358666692697672;0.009379068457081316;22.134;0.7419001923169015;-0.00013481736378748486;-0.004942839511117939;-3.2830000000000013;0.28155412336228947;76.64;18.72
76.44_18.72;0.0002390807870374033;0.014612054473726436;34.889;0.5899943230169966;9.744421878887558e-05;0.008736596051378654;26.702;0.8328904493427053;-0.0001416365682485277;-0.005875458422347782;-8.187000000000001;0.24289612632570867;76.44;18.72
76.24_18.72;0.0002390807870374033;0.014612054473726436;34.889;0.5899943230169966;0.00010005190530563378;0.008853929762400653;26.787;0.8284184619073635;-0.0001390288817317695;-0.005758124711325783;-8.102000000000004;0.23842413889036684;76.24;18.72
76.04_18.72;0.000260118841059301;0.015347659660536514;53.049;0.6408296664075157;8.528479558340186e-05;0.007975931695963437;37.916;0.8822393320095028;-0.00017483404547589916;-0.0073717279645730775;-15.133000000000003;0.24140966560198707;76.04;18.72
75.84_18.72;0.00041683862114783005;0.01896695715136674;62.27;0.6418416162643275;0.00011537026161876324;0.009136372783139113;43.889;0.9008709262141915;-0.00030146835952906683;-0.009830584368227629;-18.381;0.25902930994986406;75.84;18.72
75.64_18.72;0.00041683862114783005;0.01896695715136674;62.27;0.6418416162643275;0.00011065472018009766;0.008961571882125447;43.375;0.9049226397897243;-0.0003061839009677324;-0.010005385269241295;-18.895000000000003;0.26308102352539686;75.64;18.72
75.44_18.72;0.0004734363053997046;0.019885173170241143;49.094;0.6321761464987901;0.00012177548860793211;0.009690071028558981;34.319;0.905389745207761;-0.00035166081679177246;-0.010195102141682162;-14.774999999999999;0.273213598708971;75.44;18.72
75.24_18.72;0.0004906144663534039;0.020172291449100065;50.547;0.6354458577390356;0.0001428121976750533;0.01037962325110248;35.92;0.8938825049028822;-0.00034780226867835065;-0.009792668197997585;-14.626999999999995;0.2584366471638466;75.24;18.72
75.04_18.72;0.0005172121437569195;0.020576889716144867;72.981;0.6471536037104628;0.0001717046353815184;0.011244206755741438;51.503;0.8828616795798752;-0.0003455075083754011;-0.009332682960403429;-21.477999999999994;0.23570807586941234;75.04;18.72
74.84_18.72;0.00047131035516986673;0.01960011148967954;56.867;0.6443229801646245;0.00015747895802800804;0.011088823333791551;40.609;0.8811576154358104;-0.00031383139714185866;-0.008511288155887989;-16.257999999999996;0.23683463527118587;74.84;18.72
74.04_18.72;0.0005320386721628129;0.019979694719482716;55.785;0.6276544845061269;0.0001161927083905768;0.009043099613906966;33.155;0.9186829150474252;-0.0004158459637722361;-0.01093659510557575;-22.629999999999995;0.29102843054129823;74.04;18.72
