POINT;MSE_RIDGE;MAE_RIDGE;MAPE_RIDGE;MSE_HYB;MAE_HYB;MAPE_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;x;y
76.24_14.72;0.00016924916677136896;0.01006344213147857;16.547;0.00047315352682880327;0.01775661792226481;30.725;0.0003039043600574343;0.007693175790786239;14.178;76.24;14.72
76.04_14.72;0.0001697348573057039;0.010502359026169871;18.23;0.0007773734408768534;0.023695941074053675;44.027;0.0006076385835711495;0.013193582047883803;25.797;76.04;14.72
75.84_14.72;0.00020755420303648559;0.011807028654711303;20.569;0.0009009136051131201;0.02635377709276054;48.274;0.0006933594020766345;0.014546748438049237;27.705000000000002;75.84;14.72
75.64_14.72;0.00012564249174499406;0.008906678793472848;18.34;0.0006858518749904637;0.021832033860845507;42.499;0.0005602093832454696;0.012925355067372659;24.159000000000002;75.64;14.72
75.44_14.72;0.0001159576640438268;0.00861881991121886;18.808;0.00024845065626923914;0.013593782336943465;27.957;0.00013249299222541235;0.004974962425724604;9.149000000000001;75.44;14.72
75.24_14.72;0.0004248971686723032;0.017878819624509115;52.631;0.0008063723458035651;0.022956955908535838;56.07;0.0003814751771312619;0.005078136284026723;3.439;75.24;14.72
75.04_14.72;0.0004500917934540822;0.018612883699813;53.858;0.00045615127815162604;0.018093896361314876;40.818;6.059484697543865e-06;-0.0005189873384981239;-13.04;75.04;14.72
74.84_14.72;0.0013436206382119425;0.03578497575548011;156.928;0.0002770115093126102;0.014741616538072856;50.873;-0.0010666091288993322;-0.021043359217407256;-106.055;74.84;14.72
74.64_14.72;0.0010937666268001532;0.03199849794606217;145.859;0.0003570127891264966;0.016815841098863128;57.695;-0.0007367538376736565;-0.01518265684719904;-88.16400000000002;74.64;14.72
76.24_15.72;6.684487553331571e-05;0.006702974612571625;14.322;0.00025716758724679664;0.012635310410404207;24.052;0.00019032271171348094;0.0059323357978325825;9.73;76.24;15.72
76.04_15.72;0.00013823413203541056;0.009949035037847422;17.393;0.0002606482974239445;0.013858555251245845;26.786;0.00012241416538853395;0.003909520213398424;9.393;76.04;15.72
75.84_15.72;0.00010165445475443738;0.008311625558885592;15.087;0.00032532562329506243;0.015928623440075125;28.819;0.00022367116854062505;0.007616997881189533;13.732;75.84;15.72
75.64_15.72;0.0004489905705309462;0.017831799054118705;40.99;0.0002916707132155878;0.014748246464054506;29.693;-0.0001573198573153584;-0.0030835525900641987;-11.297;75.64;15.72
75.44_15.72;0.000712754697342878;0.02344070664715427;54.141;0.00024056069802016826;0.011746833734181266;22.644;-0.00047219399932270974;-0.011693872912973004;-31.497;75.44;15.72
75.24_15.72;0.0015772841007346786;0.037426277978406336;95.002;0.0004717630922541003;0.017416814472079257;39.437;-0.0011055210084805784;-0.02000946350632708;-55.565;75.24;15.72
75.04_15.72;0.0016882976623352058;0.03879652839059776;102.543;0.0002837987002221536;0.014032764732893896;32.791;-0.001404498962113052;-0.024763763657703865;-69.75200000000001;75.04;15.72
74.84_15.72;0.0022438336075429753;0.045975967716893704;131.598;0.0005020143931904198;0.020169402408837914;56.303;-0.0017418192143525556;-0.02580656530805579;-75.29500000000002;74.84;15.72
74.64_15.72;0.002001270646906088;0.04360650759358104;129.507;0.0001095832388862141;0.008913679444644945;24.629;-0.001891687408019874;-0.034692828148936095;-104.878;74.64;15.72
74.44_15.72;0.0011207117039632555;0.03202385029222579;96.093;6.790968548605357e-05;0.006986070328904645;20.018;-0.0010528020184772018;-0.025037779963321148;-76.075;74.44;15.72
76.24_16.72;0.001971619870380132;0.04342205484555472;99.656;0.0002773023458582419;0.013239274741350414;28.261;-0.0016943175245218902;-0.030182780104204304;-71.39500000000001;76.24;16.72
76.04_16.72;0.0005177492120810987;0.021152603649628805;49.441;0.0002360682569734902;0.011904723407430595;24.421;-0.00028168095510760854;-0.00924788024219821;-25.020000000000003;76.04;16.72
75.84_16.72;0.0002019818546740491;0.011800114525776149;27.644;0.00028047416631597625;0.012710962432127961;23.096;7.849231164192716e-05;0.0009108479063518124;-4.547999999999998;75.84;16.72
75.64_16.72;0.0005547893765494231;0.019951079785772718;48.06;0.0005078844457765794;0.018426704503318972;36.632;-4.690493077284374e-05;-0.0015243752824537458;-11.428000000000004;75.64;16.72
75.44_16.72;0.00048686871378108676;0.01845516620767568;45.191;0.0003509372005003375;0.013904805965276427;25.548;-0.00013593151328074928;-0.004550360242399253;-19.643000000000004;75.44;16.72
75.24_16.72;0.000992583307405654;0.028326096400412202;73.282;0.00038327321663985634;0.015081806576282032;33.326;-0.0006093100907657977;-0.01324428982413017;-39.955999999999996;75.24;16.72
75.04_16.72;0.0008445577093094175;0.025715923057993192;66.9;0.00035107607155225774;0.014576888665288867;32.567;-0.0004934816377571598;-0.011139034392704325;-34.333000000000006;75.04;16.72
74.84_16.72;0.0009974475397287888;0.02783959847893258;92.666;0.0007492813781640458;0.02200233193310215;62.791;-0.000248166161564743;-0.00583726654583043;-29.875;74.84;16.72
74.64_16.72;0.0005881104224819349;0.02017007559384236;68.391;0.0003189979690731584;0.014142300410403026;38.026;-0.0002691124534087765;-0.006027775183439334;-30.365000000000002;74.64;16.72
74.44_16.72;0.0003775625938118206;0.014160932992638618;1213.915;0.0005110287157270954;0.019378756505190754;529.026;0.0001334661219152748;0.005217823512552136;-684.889;74.44;16.72
74.24_16.72;0.0002788129314854764;0.012317998279925175;1056.113;0.0002584000424904271;0.012381344950197458;282.182;-2.0412888995049322e-05;6.33466702722827e-05;-773.931;74.24;16.72
76.24_17.72;0.001257347133155069;0.03408901509758378;93.42;0.00042259739237198205;0.016294959476356875;41.167;-0.000834749740783087;-0.017794055621226906;-52.253;76.24;17.72
76.04_17.72;0.0008545526461875405;0.02756190842891313;75.536;9.785315446639062e-05;0.007986527292741503;21.02;-0.0007566994917211499;-0.019575381136171625;-54.516000000000005;76.04;17.72
75.84_17.72;0.0004697366126165503;0.01850707768919486;51.599;0.00010207263539317768;0.007768403509743126;16.966;-0.00036766397722337265;-0.010738674179451735;-34.632999999999996;75.84;17.72
75.64_17.72;0.0007698381649292696;0.0249241535315045;62.327;0.0001069727737301673;0.007852406870366112;15.523;-0.0006628653911991023;-0.01707174666113839;-46.804;75.64;17.72
75.44_17.72;0.0011683347953792807;0.029935442891272444;82.346;0.0003628580420854956;0.015429382518548267;39.103;-0.000805476753293785;-0.014506060372724177;-43.243;75.44;17.72
75.24_17.72;0.001213272474812861;0.03050677130087346;84.339;0.0004911968585671481;0.017844875377210922;43.746;-0.0007220756162457129;-0.012661895923662538;-40.592999999999996;75.24;17.72
75.04_17.72;0.000948534846107326;0.026520078046421123;72.945;0.00029708726155186407;0.013248141393300107;29.894;-0.000651447584555462;-0.013271936653121015;-43.050999999999995;75.04;17.72
74.84_17.72;0.0009548201854552714;0.02675725308913695;72.783;0.00024106016028190697;0.012353520204853806;28.124;-0.0007137600251733644;-0.014403732884283144;-44.659000000000006;74.84;17.72
74.64_17.72;0.00040910383375111553;0.015047909481309988;66.298;0.000542814113723253;0.01788419963049297;46.961;0.00013371027997213748;0.002836290149182982;-19.337000000000003;74.64;17.72
74.44_17.72;0.0005977827592119741;0.019135443272502592;132.759;0.0007522045013466311;0.021230231360215745;106.242;0.00015442174213465697;0.002094788087713153;-26.51699999999998;74.44;17.72
74.24_17.72;0.0006263604309290239;0.0192294080269463;141.628;0.0011663547866481458;0.025929900176457292;119.901;0.0005399943557191219;0.006700492149510993;-21.72699999999999;74.24;17.72
74.04_17.72;0.00036399765028578655;0.014390218949144648;1192.055;0.00047447639330345766;0.016438022735804816;965.564;0.00011047874301767111;0.0020478037866601684;-226.4910000000001;74.04;17.72
77.24_18.72;0.002299374173044457;0.04464587594873584;91.945;0.0013826355263883345;0.03020885777537049;49.696;-0.0009167386466561226;-0.014437018173365353;-42.248999999999995;77.24;18.72
77.04_18.72;0.001642682759537937;0.03795364030780431;83.087;0.0015583556354243557;0.03206296454091694;53.61;-8.432712411358132e-05;-0.005890675766887364;-29.477000000000004;77.04;18.72
76.84_18.72;0.0009278314322548338;0.028387567302381664;73.191;0.0014852164870438119;0.032349737954215675;63.067;0.0005573850547889781;0.003962170651834011;-10.124000000000002;76.84;18.72
76.64_18.72;0.0006548977008012988;0.02342753180172939;63.833;0.000999051625595207;0.025959519428573267;55.639;0.00034415392479390826;0.0025319876268438783;-8.193999999999996;76.64;18.72
76.44_18.72;0.0017910266514157577;0.04041188934756232;122.832;0.000542465373138329;0.01851736842681433;48.861;-0.0012485612782774287;-0.02189452092074799;-73.971;76.44;18.72
76.24_18.72;0.0018139106242720765;0.04071346032031988;123.236;0.0006517539833565965;0.020482120742161828;58.545;-0.00116215664091548;-0.020231339578158054;-64.691;76.24;18.72
76.04_18.72;0.0037932370361614736;0.059500674825667815;210.294;0.0004582066405401732;0.01899440968291691;71.754;-0.0033350303956213006;-0.04050626514275091;-138.54000000000002;76.04;18.72
75.84_18.72;0.0033324802255408174;0.053498338803205855;186.008;0.000717172359824099;0.022522704404368744;81.281;-0.0026153078657167187;-0.03097563439883711;-104.727;75.84;18.72
75.64_18.72;0.005987981698992426;0.07340043168232835;246.937;0.0018090926979461225;0.03770176688824376;128.367;-0.0041788890010463035;-0.03569866479408459;-118.57000000000002;75.64;18.72
75.44_18.72;0.0038517492295153926;0.056671268989018066;165.788;0.001914292180667031;0.0377234516401289;106.188;-0.0019374570488483616;-0.018947817348889166;-59.60000000000001;75.44;18.72
75.24_18.72;0.002755038507480323;0.046893408696363846;140.73;0.0013212464231135196;0.030132873533336477;86.508;-0.0014337920843668034;-0.01676053516302737;-54.221999999999994;75.24;18.72
75.04_18.72;0.0024820453669292925;0.04421991005011119;169.224;0.0013569015135841936;0.030171900792950988;111.26;-0.001125143853345099;-0.0140480092571602;-57.963999999999984;75.04;18.72
74.84_18.72;0.0012960299927095573;0.030789787893163122;110.687;0.0008129469448330836;0.022808040342721544;70.833;-0.00048308304787647376;-0.007981747550441579;-39.854;74.84;18.72
74.04_18.72;0.0005666032007566221;0.019013477076435588;91.04;0.0005988869131337869;0.019280315495014695;65.823;3.2283712377164774e-05;0.0002668384185791073;-25.217000000000013;74.04;18.72
77.24_19.72;0.0016225823626700828;0.036232472721477116;69.015;0.00319113133732882;0.04710753025683901;74.833;0.0015685489746587373;0.010875057535361894;5.817999999999998;77.24;19.72
77.04_19.72;0.0014008656271216585;0.034216276196071545;73.96;0.005064878160838048;0.06105102929261252;106.545;0.003664012533716389;0.026834753096540973;32.58500000000001;77.04;19.72
76.84_19.72;0.0007340544310350646;0.024376207775578494;53.202;0.002847713420408861;0.045191034647587267;78.749;0.0021136589893737965;0.020814826872008772;25.546999999999997;76.84;19.72
76.64_19.72;0.0005524198127161769;0.020435237546223704;58.693;0.0025556736280717036;0.043228308179609834;92.494;0.002003253815355527;0.02279307063338613;33.801;76.64;19.72
76.44_19.72;0.01152595367191329;0.10497869480236144;375.12;0.00021268670753225237;0.011344141048410574;57.21;-0.011313266964381037;-0.09363455375395087;-317.91;76.44;19.72
76.24_19.72;0.009834606006753333;0.09680503384811694;350.396;0.00029385999062431385;0.01288729907106446;57.776;-0.00954074601612902;-0.08391773477705247;-292.62;76.24;19.72
76.04_19.72;0.009387864936177309;0.09084853608209768;329.038;0.0015477197713340612;0.034961284832890564;136.553;-0.007840145164843246;-0.05588725124920712;-192.485;76.04;19.72
75.84_19.72;0.0038906332963998857;0.056221604472359285;228.321;0.0008991540449360437;0.025463019260968014;108.917;-0.002991479251463842;-0.03075858521139127;-119.404;75.84;19.72
75.64_19.72;0.004649963915142162;0.061262798136942694;241.677;0.001565486757487085;0.03372721607936917;137.661;-0.003084477157655077;-0.027535582057573525;-104.01599999999999;75.64;19.72
75.44_19.72;0.004181302622072033;0.05812066993007333;185.518;0.0009027122957803213;0.024685409679100028;85.746;-0.003278590326291712;-0.033435260250973306;-99.772;75.44;19.72
75.24_19.72;0.004227723580974549;0.058671943964270536;185.261;0.0006562255609536992;0.020674147813227482;76.129;-0.0035714980200208498;-0.03799779615104305;-109.13199999999999;75.24;19.72
75.04_19.72;0.005821094716380597;0.06939266371828991;341.403;0.0008970591425877228;0.024755212233010332;145.981;-0.0049240355737928745;-0.044637451485279575;-195.42200000000003;75.04;19.72
74.84_19.72;0.0036694943183124356;0.05421275523814126;250.087;0.0014271564967497535;0.03162268763051787;146.311;-0.002242337821562682;-0.022590067607623388;-103.77599999999998;74.84;19.72
74.64_19.72;0.0027911608047065297;0.04746293995297074;165.702;0.0017329577561471512;0.034573362748214015;114.48;-0.0010582030485593785;-0.012889577204756725;-51.221999999999994;74.64;19.72
74.24_19.72;0.0016278563232672827;0.03574361774518037;177.379;0.0006791123251121443;0.021100169088124655;108.283;-0.0009487439981551385;-0.014643448657055712;-69.09599999999999;74.24;19.72
74.04_19.72;0.0006821192058514985;0.021059700572367408;134.619;0.0007942305263015177;0.02227150460048501;100.864;0.00011211132045001919;0.0012118040281176023;-33.754999999999995;74.04;19.72
73.84_19.72;0.0004278866608090879;0.01621562410537882;112.088;0.0004924177324929577;0.016647781312288716;78.042;6.453107168386977e-05;0.00043215720690989445;-34.04599999999999;73.84;19.72
76.84_20.72;0.0015789836178984587;0.03588592097737227;71.159;0.01419378223728905;0.10230186659118667;171.749;0.012614798619390591;0.0664159456138144;100.58999999999999;76.84;20.72
76.64_20.72;0.004343722311944703;0.062054006359158385;162.155;0.010425450459926924;0.09166802712496651;198.213;0.006081728147982221;0.029614020765808123;36.05799999999999;76.64;20.72
76.44_20.72;0.008581915188122728;0.08951783523842033;270.496;0.002637878888928258;0.045484668196793435;115.801;-0.00594403629919447;-0.044033167041626894;-154.695;76.44;20.72
76.24_20.72;0.007921515487895528;0.08169776984779652;291.899;0.00043935622896509776;0.01608020716495752;67.723;-0.00748215925893043;-0.065617562682839;-224.176;76.24;20.72
76.04_20.72;0.0035124073808907473;0.0517216766597969;210.664;0.00033631979809087926;0.014160208693017396;65.794;-0.003176087582799868;-0.037561467966779505;-144.87;76.04;20.72
75.84_20.72;0.0033543962605616907;0.05044958463733179;206.972;0.00027417005643366304;0.013010394080732356;63.142;-0.0030802262041280276;-0.03743919055659943;-143.83;75.84;20.72
75.64_20.72;0.005442351697664814;0.06575317034739168;261.827;0.000359667774263766;0.014135877412315048;73.648;-0.005082683923401048;-0.051617292935076636;-188.179;75.64;20.72
75.44_20.72;0.005073845171387354;0.06372669775939027;246.056;0.0006553076064674844;0.020532615418675678;97.903;-0.00441853756491987;-0.04319408234071459;-148.15300000000002;75.44;20.72
75.24_20.72;0.008082896298918181;0.08187970258799794;380.605;0.0012792054640088438;0.03026530475806044;173.739;-0.006803690834909337;-0.0516143978299375;-206.866;75.24;20.72
75.04_20.72;0.00645479079517988;0.07309252092036876;275.843;0.0005310383283451608;0.017588270222186137;85.951;-0.0059237524668347185;-0.05550425069818263;-189.89200000000002;75.04;20.72
74.84_20.72;0.006110035263854285;0.07117833564847227;266.86;0.0005550880642894149;0.017850324604433705;65.006;-0.005554947199564871;-0.053328011044038566;-201.854;74.84;20.72
74.64_20.72;0.0033751476280466795;0.053127207232439924;238.447;0.0005036449916689463;0.01716991534286476;87.359;-0.0028715026363777332;-0.035957291889575166;-151.08800000000002;74.64;20.72
74.44_20.72;0.002356551435012208;0.043660913793385034;624.903;0.0006422384654719704;0.02066697784949175;302.444;-0.0017143129695402375;-0.022993935943893283;-322.459;74.44;20.72
74.24_20.72;0.0017159713611320587;0.036464861400473995;144.325;0.001229208345893453;0.028862187449217938;95.286;-0.0004867630152386056;-0.007602673951256057;-49.03899999999999;74.24;20.72
74.04_20.72;0.0003621721932014104;0.014607571489779708;83.342;0.0006156853029923447;0.01880072577771614;359.834;0.0002535131097909343;0.004193154287936431;276.492;74.04;20.72
73.84_20.72;0.0003466122199409582;0.014352246225069082;223.004;0.000303181723851232;0.013112483287344727;60.523;-4.3430496089726166e-05;-0.001239762937724355;-162.481;73.84;20.72
73.64_20.72;0.00044198428365170523;0.01651645596108696;189.025;0.0002692203552508331;0.01274229384218347;44.856;-0.00017276392840087212;-0.003774162118903489;-144.169;73.64;20.72
76.64_21.72;0.008728061306329882;0.08760429984277732;173.306;0.006262117638776279;0.0668437634910722;112.82;-0.0024659436675536035;-0.02076053635170512;-60.48600000000002;76.64;21.72
76.44_21.72;0.013905787131620788;0.11087523180820956;318.373;0.0017343851664732967;0.03526357057599131;88.426;-0.012171401965147492;-0.07561166123221824;-229.947;76.44;21.72
76.24_21.72;0.005433303104097549;0.06469971682960685;194.166;0.0010299873637685294;0.026369886363780775;73.904;-0.004403315740329019;-0.03832983046582607;-120.262;76.24;21.72
76.04_21.72;0.004980282906747854;0.061895856447265224;199.777;0.00025724570779123986;0.011962791607796643;48.711;-0.004723037198956614;-0.04993306483946858;-151.06599999999997;76.04;21.72
75.84_21.72;0.005445145526276476;0.06526207865182239;213.569;0.0005769648142655928;0.01879067973994593;47.234;-0.004868180712010883;-0.04647139891187646;-166.33499999999998;75.84;21.72
75.64_21.72;0.006505168307682269;0.07181693532998906;212.85;0.0010329136380829785;0.02535287215098814;51.752;-0.00547225466959929;-0.046464063179000925;-161.09799999999998;75.64;21.72
75.44_21.72;0.008269336678370216;0.08112372174157566;239.219;0.0007801326216326156;0.021739913389930393;48.204;-0.007489204056737601;-0.059383808351645265;-191.015;75.44;21.72
