POINT;MSE_ARIMA;MAE_ARIMA;MAPE_ARIMA;R^2_ARIMA;MSE_HYB;MAE_HYB;MAPE_HYB;R^2_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;R^2_DIF;x;y
76.84_11.72;8.50025265051597e-05;0.007044918084223101;15.949;0.5075284774440965;8.550532903787412e-05;0.00785445987789681;17.718;0.504615435455682;5.028025327144265e-07;0.0008095417936737088;1.7690000000000001;-0.0029130419884144665;76.84;11.72
76.64_11.72;9.110769792143822e-05;0.006854631736835563;13.975;0.4499277456122954;0.00016585061745996187;0.011074595783800528;22.686;-0.0013404478341787485;7.474291953852365e-05;0.0042199640469649646;8.711;-0.4485872977781167;76.64;11.72
76.44_11.72;0.00019113594898878273;0.011271481359724748;17.199;-0.1074270855108681;0.00011673399147940095;0.008076825580342758;14.261;0.3236521719330241;-7.440195750938178e-05;-0.0031946557793819906;-2.9380000000000024;0.216225086422156;76.44;11.72
76.24_11.72;0.00019113594898878273;0.011271481359724748;17.199;-0.1074270855108681;9.142234515014285e-05;0.00716799285570283;11.638;0.4703059169359446;-9.971360383863988e-05;-0.004103488504021918;-5.561000000000002;0.3628788314250765;76.24;11.72
76.04_11.72;0.0002991487819839657;0.01488035207967262;21.778;-0.6657489739567388;0.00019751622592468522;0.011512749420719141;17.006;-0.09982881592172688;-0.00010163255605928048;-0.0033676026589534794;-4.7719999999999985;-0.5659201580350119;76.04;11.72
75.84_11.72;0.00014443461495060778;0.00939944962996847;18.227;0.1675707101478513;0.00011911489068715971;0.008402830205216356;15.726;0.31349750266280296;-2.5319724263448063e-05;-0.0009966194247521144;-2.5009999999999994;0.14592679251495166;75.84;11.72
75.64_11.72;0.00014443461495060778;0.00939944962996847;18.227;0.1675707101478513;0.00012767755519566012;0.008468613150556486;15.465;0.26414774853017564;-1.6757059754947656e-05;-0.0009308364794119849;-2.7620000000000005;0.09657703838232434;75.64;11.72
75.44_11.72;9.573365166746782e-05;0.00699273671137124;19.282;0.4217456664265893;8.4783347501555e-05;0.006470190657168146;14.423;0.48788814326305807;-1.0950304165912816e-05;-0.0005225460542030939;-4.859;0.06614247683646879;75.44;11.72
75.24_11.72;0.0001355688450584293;0.009661416139118232;25.143;0.10884397178776228;0.0001850708075544976;0.011361779379595214;25.37;-0.21655507006211527;4.9501962496068306e-05;0.001700363240476982;0.2270000000000003;0.10771109827435299;75.24;11.72
75.04_11.72;0.00011308767210795363;0.008306954419985519;19.778;0.26589494742265585;0.00017223904749113695;0.011129962827459044;23.806;-0.1180843380846277;5.915137538318332e-05;0.0028230084074735255;4.028000000000002;-0.14781060933802814;75.04;11.72
77.44_12.72;0.00020367762222835294;0.010739386449925396;25.706;0.3455432951350699;0.00018636731386196411;0.010241028736896245;24.468;0.40116475835581256;-1.731030836638883e-05;-0.000498357713029151;-1.2379999999999995;0.055621463220742684;77.44;12.72
77.24_12.72;0.00012530498928455596;0.009513363575916181;24.745;0.35531428333532844;0.0001355738038006218;0.009400462492852238;23.148;0.3024819253950336;1.0268814516065832e-05;-0.0001129010830639432;-1.5970000000000013;-0.05283235794029484;77.24;12.72
77.04_12.72;0.0001132614648681623;0.008831560446973606;22.726;0.39020569615888745;0.00012295914207222355;0.008569871185762188;20.645;0.3379938664212989;9.697677204061246e-06;-0.0002616892612114178;-2.0809999999999995;-0.05221182973758853;77.04;12.72
76.84_12.72;7.593704143831369e-05;0.006713384706098563;14.737;0.5568258877556264;8.88678291050974e-05;0.007763982953590922;17.038;0.4813608678351108;1.2930787666783712e-05;0.0010505982474923597;2.301;-0.07546501992051557;76.84;12.72
76.64_12.72;7.502710627055284e-05;0.006691735921265768;14.278;0.5522264589654018;0.00017612879453991832;0.011319436301373628;23.905;-0.05116427821298286;0.00010110168826936548;0.0046277003801078595;9.627;-0.5010621807524189;76.64;12.72
76.44_12.72;7.502710627055284e-05;0.006691735921265768;14.278;0.5522264589654018;0.00010581468647608544;0.007690621821455522;16.128;0.36848135011360517;3.07875802055326e-05;0.0009988859001897532;1.8499999999999996;-0.18374510885179662;76.44;12.72
76.24_12.72;0.00012170436039588672;0.008076867427285793;16.14;0.28526117061601575;0.0001024789970530669;0.0067510291164595585;13.299;0.398166851607485;-1.9225363342819814e-05;-0.0013258383108262347;-2.841000000000001;0.11290568099146925;76.24;12.72
76.04_12.72;0.00014071826012581723;0.008885802831193008;17.582;0.176953085654054;0.0001016241486523629;0.007332165940311525;13.959;0.40561060166195495;-3.909411147345433e-05;-0.0015536368908814838;-3.623000000000001;0.22865751600790096;76.04;12.72
75.84_12.72;9.631381345222695e-05;0.007017593195568857;19.162;0.39621612159418806;9.300652994798831e-05;0.008302244034112713;17.964;0.4169492271540385;-3.3072835042386405e-06;0.001284650838543856;-1.1980000000000004;0.020733105559850418;75.84;12.72
75.64_12.72;9.631381345222695e-05;0.007017593195568857;19.162;0.39621612159418806;0.0003118356177674539;0.01558814152733357;35.113;-0.9548734700874024;0.00021552180431522693;0.008570548331764714;15.951;0.5586573484932144;75.64;12.72
75.44_12.72;9.631381345222695e-05;0.007017593195568857;19.162;0.39621612159418806;0.0002123293089036759;0.012371633189673754;30.367;-0.3310760838337765;0.00011601549545144894;0.005354039994104897;11.205000000000002;-0.06514003776041155;75.44;12.72
75.24_12.72;0.00011381910490686899;0.008606746649645594;26.406;0.2479010884314602;0.00018492772566570354;0.012212541997183218;32.544;-0.2219735984202722;7.110862075883455e-05;0.003605795347537624;6.137999999999998;-0.025927490011187992;75.24;12.72
75.04_12.72;0.0001082409561656663;0.008239077143512987;23.346;0.28051807011191854;0.0001930634984571955;0.012791444412374234;30.744;-0.28330073367356423;8.482254229152921e-05;0.004552367268861247;7.398;0.002782663561645693;75.04;12.72
74.84_12.72;0.00011078109112918403;0.007695619924908493;14.006;0.3928126126400595;9.362722728541905e-05;0.006722177463981345;12.141;0.48683235612027087;-1.7153863843764983e-05;-0.0009734424609271477;-1.8650000000000002;0.09401974348021136;74.84;12.72
76.84_13.72;0.0001630109866062814;0.009937362510867227;18.709;0.2362879942896723;0.00016199251609000945;0.009972971228961576;19.144;0.24105956323071265;-1.01847051627195e-06;3.560871809434908e-05;0.4349999999999987;0.0047715689410403606;76.84;13.72
76.64_13.72;0.00010565894820868255;0.00844011797330279;16.687;0.38241734353770607;9.753592085813441e-05;0.007255512201990024;15.422;0.4298969076893313;-8.12302735054814e-06;-0.0011846057713127654;-1.2650000000000006;0.04747956415162524;76.64;13.72
76.44_13.72;0.00010565894820868255;0.00844011797330279;16.687;0.38241734353770607;0.00010077306143739965;0.00789970154200858;15.679;0.4109756339857924;-4.885886771282901e-06;-0.0005404164312942088;-1.008000000000001;0.028558290448086332;76.44;13.72
76.24_13.72;0.00010233499504379112;0.007729057523100686;15.958;0.3195984565430712;9.866778955563047e-05;0.007597509313949359;15.66;0.3439808515707985;-3.6672054881606574e-06;-0.0001315482091513269;-0.29800000000000004;0.02438239502772732;76.24;13.72
76.04_13.72;0.00010233499504379112;0.007729057523100686;15.958;0.3195984565430712;9.301042270919452e-05;0.006957544419809881;14.299;0.3815953658683747;-9.324572334596607e-06;-0.0007715131032908053;-1.6590000000000007;0.06199690932530355;76.04;13.72
75.84_13.72;0.00010251785927101004;0.00764372574278489;16.138;0.29839506850614583;7.690013130810938e-05;0.006487390487374506;13.945;0.47371597747016725;-2.5617727962900662e-05;-0.0011563352554103835;-2.1930000000000014;0.17532090896402142;75.84;13.72
75.64_13.72;8.058691863479261e-05;0.006495105907903161;16.623;0.4549131379248563;8.282127763148869e-05;0.007079033199056854;18.821;0.43980001839018523;2.234358996696078e-06;0.0005839272911536929;2.1980000000000004;-0.015113119534671093;75.64;13.72
75.44_13.72;8.058691863479261e-05;0.006495105907903161;16.623;0.4549131379248563;0.0001798215474885413;0.011351204979534808;29.219;-0.21630612901616697;9.923462885374869e-05;0.004856099071631647;12.596;-0.23860700890868936;75.44;13.72
75.24_13.72;7.237266555296637e-05;0.006178760106540356;21.423;0.5238644403264269;0.00015360992581615058;0.01016984513345055;32.881;-0.010590772649676339;8.123726026318421e-05;0.003991085026910194;11.458000000000002;-0.5132736676767505;75.24;13.72
75.04_13.72;7.793259421596823e-05;0.006393483218609735;23.266;0.5018132097098874;0.00011463155438348288;0.008419450789469955;26.648;0.26721384397887105;3.669896016751465e-05;0.0020259675708602203;3.3820000000000014;-0.23459936573101636;75.04;13.72
74.84_13.72;7.916647618606261e-05;0.006401729210863685;24.126;0.5281565514355391;0.00010091502178505708;0.008703720869072996;30.522;0.39853212893916934;2.1748545598994473e-05;0.0023019916582093106;6.395999999999997;-0.12962442249636974;74.84;13.72
76.64_14.72;0.0004967973322699889;0.016741028129177975;28.252;-0.515825850221254;0.00027604657832996417;0.012419519492511273;22.122;0.1577278859656156;-0.0002207507539400247;-0.004321508636666702;-6.129999999999999;-0.35809796425563845;76.64;14.72
76.44_14.72;0.00016997011960802078;0.010419694974166905;18.899;0.08154685690282548;0.00015464872969200285;0.00942160712368949;17.818;0.1643377542525264;-1.5321389916017928e-05;-0.0009980878504774159;-1.0809999999999995;0.08279089734970091;76.44;14.72
76.24_14.72;0.00012562702992829943;0.009346796065695785;18.283;0.2713862218818862;0.0001320016439070068;0.00919481870890997;18.474;0.234414627649965;6.374613978707357e-06;-0.0001519773567858155;0.19099999999999895;-0.0369715942319212;76.24;14.72
76.04_14.72;0.00015551352815856544;0.010579125423071038;20.203;0.1420837294943912;0.00014761733355401466;0.010095145269822463;20.548;0.18564440171716734;-7.896194604550783e-06;-0.00048398015324857546;0.34499999999999886;0.04356067222277615;76.04;14.72
75.84_14.72;0.0001534105775419654;0.01060204451685327;20.355;0.10730677556703727;0.0001298684969697342;0.009065270327975605;19.141;0.24429769335519835;-2.354208057223122e-05;-0.0015367741888776647;-1.2140000000000022;0.13699091778816108;75.84;14.72
75.64_14.72;0.00015148493519858113;0.010505988327239453;21.18;0.061361624596747766;0.00010955358917619161;0.00818251758468844;18.377;0.32117868467161625;-4.193134602238952e-05;-0.002323470742551013;-2.803000000000001;0.2598170600748685;75.64;14.72
75.44_14.72;0.00011757015919526133;0.009061987953300588;20.0;0.2190107896328145;8.503330631797218e-05;0.006480347961946639;16.333;0.4351449788726598;-3.253685287728915e-05;-0.0025816399913539496;-3.6670000000000016;0.2161341892398453;75.44;14.72
75.24_14.72;6.20092306046943e-05;0.005846444622105577;19.923;0.5665813035030347;9.92367184430402e-05;0.008469473920175516;24.807;0.3063766679123615;3.7227487838345906e-05;0.0026230292980699383;4.884;-0.2602046355906732;75.24;14.72
75.04_14.72;6.20092306046943e-05;0.005846444622105577;19.923;0.5665813035030347;0.00011484766117961652;0.00927166059982368;25.736;0.19726267978518963;5.283843057492222e-05;0.0034252159777181023;5.813000000000002;-0.3693186237178451;75.04;14.72
74.84_14.72;0.00010888881535110595;0.008979506521400565;51.426;0.2615009186678974;0.0002064681738211912;0.013076784848200483;52.136;-0.40029585407476764;9.757935847008526e-05;0.004097278326799918;0.7100000000000009;0.13879493540687027;74.84;14.72
74.64_14.72;0.00010888881535110595;0.008979506521400565;51.426;0.2615009186678974;0.00012990272150415248;0.010217275030118041;43.949;0.11898168619039695;2.101390615304653e-05;0.0012377685087174763;-7.477000000000004;-0.14251923247750042;74.64;14.72
76.24_15.72;0.00024255330334796126;0.011722264070710264;19.656;-0.041452620108417326;0.0001746637340339687;0.009543718303147989;16.95;0.2500452439246261;-6.788956931399256e-05;-0.0021785457675622746;-2.7059999999999995;0.2085926238162088;76.24;15.72
76.04_15.72;0.00016278438831016803;0.010517476535168229;18.54;0.2648961837960997;0.00011397038895223146;0.00799936117253396;15.322;0.4853310644667329;-4.881399935793657e-05;-0.0025181153626342694;-3.218;0.22043488067063322;76.04;15.72
75.84_15.72;0.00018155540728635345;0.011271196925640966;19.807;0.13171403307352159;0.00011338398362967587;0.007800685888980386;15.234;0.4577428272098121;-6.817142365667758e-05;-0.00347051103666058;-4.572999999999999;0.3260287941362905;75.84;15.72
75.64_15.72;0.00020772934560394098;0.011561943616352014;20.745;0.011872837759140609;0.0001226717402728783;0.007899354121659617;15.437;0.41647494122425366;-8.505760533106268e-05;-0.0036625894946923972;-5.308000000000002;0.40460210346511305;75.64;15.72
75.44_15.72;0.00018443810138162473;0.010877226289073538;20.259;0.15507612135663973;0.00010138794671511458;0.0070271592452102365;13.832;0.5355347048982602;-8.305015466651015e-05;-0.0038500670438633014;-6.427;0.38045858354162043;75.44;15.72
75.24_15.72;0.00010939683102664765;0.008616291612916115;20.372;0.5217998355767375;8.322820468925751e-05;0.007448219421199928;17.076;0.6361892680660814;-2.616862633739014e-05;-0.0011680721917161872;-3.2959999999999994;0.11438943248934397;75.24;15.72
75.04_15.72;7.041448229546156e-05;0.0068557791847227096;22.138;0.5899771273309204;9.921763305191367e-05;0.008462533067090067;22.869;0.42225664952457787;2.880315075645211e-05;0.0016067538823673578;0.7309999999999981;-0.16772047780634258;75.04;15.72
74.84_15.72;7.355705834368224e-05;0.006873220371047258;24.286;0.5517591370725452;0.00013696760200533536;0.010244807439831364;29.7;0.1653489481713506;6.341054366165312e-05;0.0033715870687841057;5.413999999999998;-0.3864101889011946;74.84;15.72
74.64_15.72;7.912792167029513e-05;0.006777855867324258;26.426;0.47403767567359734;0.0001773542539013999;0.011395467287279474;34.495;-0.1788715492849029;9.822633223110476e-05;0.004617611419955216;8.068999999999999;-0.29516612638869444;74.64;15.72
74.44_15.72;5.859758257659947e-05;0.0063387334858507165;23.158;0.6276456776393369;8.32365054506165e-05;0.007585107744355845;24.851;0.471079330922587;2.463892287401703e-05;0.0012463742585051285;1.6929999999999978;-0.15656634671674985;74.44;15.72
76.24_16.72;0.0003824094324701329;0.014296666537299852;24.057;-0.37808425971050785;0.000194780596799192;0.010244580736084028;19.35;0.2980715124830243;-0.0001876288356709409;-0.004052085801215823;-4.706999999999997;-0.08001274722748353;76.24;16.72
76.04_16.72;0.0002454739330647939;0.011489220590833444;19.566;0.048034321350274634;0.00015211961458429216;0.009101184507857274;16.544;0.41006912495492376;-9.335431848050174e-05;-0.0023880360829761707;-3.0219999999999985;0.3620348036046491;76.04;16.72
75.84_16.72;0.00021860698291933022;0.011553711095525328;19.928;0.11701244935842725;0.00011823752698532156;0.007861284590030767;14.305;0.5224202678593657;-0.00010036945593400866;-0.0036924265054945615;-5.623000000000001;0.40540781850093843;75.84;16.72
75.64_16.72;0.00048250176516491367;0.016822718219591654;25.598;-0.32480474788541236;0.0002404527362290623;0.01061779546669633;16.684;0.33978909592294937;-0.00024204902893585137;-0.006204922752895324;-8.913999999999998;0.01498434803753701;75.64;16.72
75.44_16.72;0.00048250176516491367;0.016822718219591654;25.598;-0.32480474788541236;0.0002490833740415413;0.010962449513758691;17.568;0.3160919599190145;-0.00023341839112337234;-0.005860268705832963;-8.029999999999998;-0.00871278796639785;75.44;16.72
75.24_16.72;0.0003656606873350424;0.014337219220772168;23.359;0.044668031365621585;0.00021069225804237938;0.010235587814260561;17.22;0.44954145571787485;-0.00015496842929266303;-0.004101631406511607;-6.139000000000003;0.40487342435225326;75.24;16.72
75.04_16.72;0.0003656606873350424;0.014337219220772168;23.359;0.044668031365621585;0.0002092509868359061;0.010206674408534806;17.109;0.45330694789875725;-0.00015640970049913633;-0.004130544812237362;-6.25;0.40863891653313567;75.04;16.72
74.84_16.72;0.00028876469802456485;0.01288099698328785;25.686;0.15906832888286704;0.00018225349068024633;0.009927336536646215;20.104;0.4692469906012109;-0.00010651120734431852;-0.0029536604466416337;-5.582000000000001;0.31017866171834385;74.84;16.72
74.64_16.72;0.00028876469802456485;0.01288099698328785;25.686;0.15906832888286704;0.00019641823193319898;0.010635909842023613;21.608;0.4279968668351335;-9.234646609136587e-05;-0.002245087141264236;-4.077999999999999;0.26892853795226646;74.64;16.72
74.44_16.72;0.00040367433675875285;0.01568855237125893;157.565;0.028131445915467346;0.00021961152868270757;0.010735681604763127;28.158;0.47127295593053586;-0.0001840628080760453;-0.004952870766495804;-129.40699999999998;0.4431415100150685;74.44;16.72
74.24_16.72;0.00040367433675875285;0.01568855237125893;157.565;0.028131445915467346;0.00022089094168109002;0.010809887558591469;29.206;0.46819269754502935;-0.00018278339507766283;-0.004878664812667462;-128.359;0.440061251629562;74.24;16.72
76.24_17.72;0.00030212520553708246;0.012333542788154147;23.736;0.04988683468383337;0.00020498109295244245;0.01157928831436205;25.898;0.35538236636430365;-9.714411258464e-05;-0.0007542544737920969;2.161999999999999;0.3054955316804703;76.24;17.72
76.04_17.72;0.0003085719332948565;0.012587654697259275;23.366;0.03805481946740508;0.0001882883938084157;0.010561655373076588;22.278;0.4130279087918334;-0.00012028353948644079;-0.0020259993241826865;-1.088000000000001;0.3749730893244283;76.04;17.72
75.84_17.72;0.0004572587294981984;0.01572103199626061;25.767;-0.1875952900572635;0.00024340485997236292;0.010994566411090574;19.663;0.3678273444938903;-0.00021385386952583546;-0.004726465585170035;-6.103999999999999;0.18023205443662682;75.84;17.72
75.64_17.72;0.0004642642688772912;0.0161968523869724;25.677;-0.26536261478799683;0.00023733936502513543;0.010814872692755596;18.318;0.3531262695563908;-0.00022692490385215576;-0.005381979694216804;-7.358999999999998;0.08776365476839398;75.64;17.72
75.44_17.72;0.0009132942782760084;0.024156105908694065;36.466;-0.6575911355684343;0.0004273923811953234;0.014137490927739908;21.664;0.2243006013175155;-0.00048590189708068497;-0.010018614980954157;-14.802;-0.4332905342509188;75.44;17.72
75.24_17.72;0.0009132942782760084;0.024156105908694065;36.466;-0.6575911355684343;0.0004341679651708629;0.014345248975978487;22.077;0.21200319816575774;-0.0004791263131051455;-0.009810856932715578;-14.389;-0.44558793740267655;75.24;17.72
75.04_17.72;0.0008084089422527309;0.02261908075468116;33.209;-0.4503906330636265;0.00043801404916441605;0.015052711566864092;23.748;0.21414590950958312;-0.0003703948930883148;-0.007566369187817069;-9.461000000000002;-0.23624472355404336;75.04;17.72
74.84_17.72;0.0008084089422527309;0.02261908075468116;33.209;-0.4503906330636265;0.0004301996405646402;0.014865883110472227;23.33;0.22816597341988987;-0.00037820930168809064;-0.007753197644208934;-9.879000000000005;-0.2222246596437366;74.84;17.72
74.64_17.72;0.0009803960897602293;0.025156465584122736;40.274;-0.5622076357824262;0.0004804852798594749;0.01513563330831578;26.04;0.2343729428163034;-0.0004999108099007544;-0.010020832275806956;-14.234000000000002;-0.3278346929661228;74.64;17.72
74.44_17.72;0.0011487604348706124;0.02701654326283409;53.194;-0.34328883528312715;0.0005887800504097887;0.016946038308539326;40.961;0.3115173154079013;-0.0005599803844608237;-0.010070504954294762;-12.233000000000004;-0.03177151987522586;74.44;17.72
74.24_17.72;0.0011487604348706124;0.02701654326283409;53.194;-0.34328883528312715;0.0006069931961004378;0.017174484800687628;40.959;0.29021999830071044;-0.0005417672387701746;-0.00984205846214646;-12.235;-0.05306883698241671;74.24;17.72
74.04_17.72;0.0008137382968253783;0.021790868599177473;316.326;0.03823478340982367;0.00045143374484621357;0.014966760812129325;195.672;0.4664460612435658;-0.0003623045519791648;-0.006824107787048148;-120.65400000000002;0.42821127783374213;74.04;17.72
77.24_18.72;0.0013743865214280563;0.032276625486402886;56.106;-2.1221150822387576;0.00029240260056132385;0.011784878937649814;20.414;0.33576577253553075;-0.0010819839208667326;-0.020491746548753072;-35.692;-1.7863493097032268;77.24;18.72
77.04_18.72;0.001261416683370571;0.03057731354329921;54.044;-1.8401875666942846;0.0003009910821671242;0.012100919080464467;21.567;0.32229283112645724;-0.0009604256012034468;-0.018476394462834743;-32.477;-1.5178947355678274;77.04;18.72
76.84_18.72;0.0008349011608115147;0.02333382092134393;42.515;-1.1716629970331423;0.00027434561173025315;0.01167241646893965;23.135;0.2863991076333937;-0.0005605555490812615;-0.01166140445240428;-19.38;-0.8852638893997485;76.84;18.72
76.64_18.72;0.0006633502648238185;0.01953486596708618;34.205;-0.8045079211420636;0.0002596205744434258;0.011581488684856204;23.857;0.2937556402437831;-0.00040372969038039274;-0.007953377282229977;-10.347999999999999;-0.5107522808982805;76.64;18.72
76.44_18.72;0.0003803894615079819;0.013481339353747557;26.501;-0.06680562866141826;0.00027300984205639656;0.013158745101219836;31.89;0.2343414693163962;-0.00010737961945158535;-0.00032259425252772166;5.388999999999999;0.16753584065497795;76.44;18.72
76.24_18.72;0.0003803894615079819;0.013481339353747557;26.501;-0.06680562866141826;0.00027481368980600176;0.013148849264790959;32.542;0.22928256225598953;-0.00010557577170198015;-0.00033249008895659855;6.041;0.16247693359457127;76.24;18.72
76.04_18.72;0.0004353848645003292;0.014746406261087712;30.396;-0.09208984705193979;0.00024590976009553425;0.01196739511453756;31.189;0.3831766462540681;-0.00018947510440479496;-0.002779011146550152;0.7929999999999993;0.2910867992021283;76.04;18.72
75.84_18.72;0.0009183464435009775;0.023207230104100328;38.565;-0.48467876445573643;0.00041860676179720954;0.013863442891552174;25.507;0.3232438865570276;-0.000499739681703768;-0.009343787212548154;-13.057999999999996;-0.1614348778987088;75.84;18.72
75.64_18.72;0.0009183464435009775;0.023207230104100328;38.565;-0.48467876445573643;0.0004222528270231542;0.013852953729130545;25.244;0.3173493402743155;-0.0004960936164778233;-0.009354276374969783;-13.320999999999998;-0.16732942418142094;75.64;18.72
75.44_18.72;0.0012553772895790027;0.028800392860760242;45.786;-0.8125773161101826;0.000545237247013153;0.015824112205791784;24.869;0.2127588462542349;-0.0007101400425658497;-0.012976280654968458;-20.917;-0.5998184698559477;75.44;18.72
75.24_18.72;0.0013233070166887842;0.029667895022959207;46.031;-0.8252469354981709;0.0005825579266710639;0.016495267759450136;25.315;0.19647363990619748;-0.0007407490900177202;-0.013172627263509071;-20.715999999999998;-0.6287732955919734;75.24;18.72
75.04_18.72;0.0013521243784249634;0.029811465863382566;44.394;-0.711673893712093;0.0006170355867372266;0.017215531817167087;26.484;0.21888568672970887;-0.0007350887916877368;-0.012595934046215479;-17.909999999999997;-0.4927882069823841;75.04;18.72
74.84_18.72;0.0012013992350370169;0.02817181396220186;41.468;-0.6575294040534383;0.0005741122225836895;0.016885290698029694;26.123;0.207917016752872;-0.0006272870124533274;-0.011286523264172166;-15.345000000000002;-0.4496123873005663;74.84;18.72
74.04_18.72;0.001024238388237223;0.025542001721564078;47.633;-0.27806376097212726;0.0005255484585592348;0.015842705948734073;34.343;0.3442108329142691;-0.0004986899296779882;-0.009699295772830005;-13.29;0.06614707194214187;74.04;18.72
