POINT;MSE_RIDGE;MAE_RIDGE;MAPE_RIDGE;MSE_HYB;MAE_HYB;MAPE_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;x;y
74.24_16.72;0.00027227616672292;0.014104436188192035;460.978;0.0001632578756331706;0.010323244552826492;741.054;-0.00010901829108974937;-0.003781191635365543;280.07599999999996;74.24;16.72
76.24_17.72;0.00020893446922129612;0.011916196247887598;23.238;0.00038613968826645167;0.016418175375493612;29.491;0.00017720521904515554;0.004501979127606014;6.253;76.24;17.72
76.04_17.72;0.00019262313248475028;0.011415872326480331;21.89;0.00026617935720813716;0.013642209583662687;24.687;7.355622472338688e-05;0.0022263372571823554;2.7970000000000006;76.04;17.72
75.84_17.72;0.00023038050328536052;0.012442167994830918;22.715;0.00024629417861508934;0.013304489953659704;24.612;1.591367532972882e-05;0.0008623219588287864;1.8969999999999985;75.84;17.72
75.64_17.72;0.0001875795336767639;0.011931086983483736;24.798;0.0001682321089657393;0.010899839814290796;21.478;-1.9347424711024585e-05;-0.00103124716919294;-3.3199999999999967;75.64;17.72
75.44_17.72;0.000339263726474992;0.01568496275890826;38.091;0.0003128417475362487;0.014953103637191063;35.195;-2.6421978938743324e-05;-0.0007318591217171967;-2.896000000000001;75.44;17.72
75.24_17.72;0.00033944148272089587;0.015682714015435438;38.216;0.0003052368248746905;0.014713524233650244;34.792;-3.420465784620538e-05;-0.0009691897817851944;-3.4239999999999995;75.24;17.72
75.04_17.72;0.0003246075636866234;0.015166683579187476;33.764;0.00024900646483552486;0.01318157246325818;32.612;-7.560109885109854e-05;-0.001985111115929295;-1.152000000000001;75.04;17.72
74.84_17.72;0.0003145823098636411;0.014957090490660307;34.788;0.00024792265106008744;0.013177355056471458;32.346;-6.665965880355365e-05;-0.001779735434188849;-2.442;74.84;17.72
74.64_17.72;0.0004905442002092449;0.018827029264847812;47.675;0.0002675723686499925;0.01301706853380043;52.009;-0.00022297183155925237;-0.005809960731047382;4.334000000000003;74.64;17.72
74.44_17.72;0.0004832368155424743;0.01848275437325953;67.932;0.00040028004256580286;0.0161215530964764;90.539;-8.295677297667146e-05;-0.0023612012767831314;22.607;74.44;17.72
74.24_17.72;0.0005751928609748353;0.020072733435613326;64.432;0.0004120365341094375;0.016436372402696735;90.763;-0.00016315632686539783;-0.0036363610329165907;26.331000000000003;74.24;17.72
74.04_17.72;0.0006677156463134246;0.022007068790750994;693.933;0.0002744727119177395;0.013695096048669647;1636.5;-0.0003932429343956851;-0.008311972742081347;942.567;74.04;17.72
77.24_18.72;0.0035639368566596106;0.057697977812566206;115.982;0.0006350848177949323;0.020188030243243178;33.779;-0.0029288520388646784;-0.03750994756932303;-82.203;77.24;18.72
77.04_18.72;0.0017603998189491582;0.039338780432769026;84.852;0.0007038594769856263;0.021263340011704896;35.452;-0.001056540341963532;-0.01807544042106413;-49.400000000000006;77.04;18.72
76.84_18.72;0.0003297693448266582;0.01573779676749156;37.837;0.0008258033290211705;0.022060906927377288;36.112;0.0004960339841945122;0.006323110159885726;-1.7250000000000014;76.84;18.72
76.64_18.72;0.0003343492444570321;0.01447148169330457;26.733;0.0008898221113348319;0.022727470358625285;35.564;0.0005554728668777998;0.008255988665320716;8.831;76.64;18.72
76.44_18.72;0.00029297907294225154;0.01299286076168838;27.185;0.0007881231486555797;0.022338171709884797;38.288;0.0004951440757133281;0.009345310948196418;11.102999999999998;76.44;18.72
76.24_18.72;0.00035054007308471123;0.014670497973774635;27.937;0.0006766700571655953;0.020395907454227834;34.597;0.00032612998408088404;0.005725409480453199;6.66;76.24;18.72
76.04_18.72;0.00040995468122663416;0.015956103633565547;59.316;0.0003101936571868838;0.015249814618883046;44.279;-9.976102403975036e-05;-0.0007062890146825006;-15.036999999999999;76.04;18.72
75.84_18.72;0.0007099122860614079;0.021420213771839922;88.302;0.000390631453425714;0.01678181250015286;57.604;-0.0003192808326356939;-0.004638401271687062;-30.698000000000008;75.84;18.72
75.64_18.72;0.0005068172130831799;0.018816810074882773;73.963;0.0003689686768136969;0.016301858736430294;54.378;-0.00013784853626948302;-0.0025149513384524792;-19.584999999999994;75.64;18.72
75.44_18.72;0.0006181396361213446;0.020305537804187895;66.675;0.00041204038649857806;0.01653384601104082;50.685;-0.00020609924962276653;-0.0037716917931470764;-15.989999999999995;75.44;18.72
75.24_18.72;0.0005394013633507352;0.01900335226252913;60.747;0.0004332463909297344;0.016742293540333186;52.482;-0.00010615497242100083;-0.0022610587221959452;-8.265;75.24;18.72
75.04_18.72;0.0006818322046896662;0.021079124562525437;92.475;0.0005327017022758163;0.01822916981699384;80.222;-0.00014913050241384992;-0.0028499547455315966;-12.253;75.04;18.72
74.84_18.72;0.0005212134954123966;0.01867080123703066;66.642;0.0004108162863591545;0.016235822410336987;58.549;-0.00011039720905324215;-0.0024349788266936727;-8.092999999999996;74.84;18.72
74.04_18.72;0.00046432766860662834;0.017916885231424262;52.865;0.0005039455039819692;0.018547191678364567;73.716;3.961783537534088e-05;0.0006303064469403048;20.850999999999992;74.04;18.72
77.24_19.72;0.001442725424320301;0.034560750215168;68.177;0.0004858644654300539;0.018284688439088856;30.572;-0.0009568609588902472;-0.016276061776079147;-37.605000000000004;77.24;19.72
77.04_19.72;0.0005291339060125892;0.01855131294962912;42.908;0.0005966192928794775;0.0199885841748206;32.82;6.748538686688829e-05;0.0014372712251914804;-10.088000000000001;77.04;19.72
76.84_19.72;0.0004060666075156854;0.01606191979067974;37.178;0.0006266488173865977;0.020248339212020697;32.726;0.0002205822098709123;0.004186419421340955;-4.451999999999998;76.84;19.72
76.64_19.72;0.00033330890227770756;0.015311615860955589;34.735;0.0007188647168775922;0.021915297665086483;39.331;0.0003855558145998846;0.006603681804130894;4.596000000000004;76.64;19.72
76.44_19.72;0.0003962042015251266;0.0156847245311934;56.588;0.0003694719334688263;0.0166785437039046;48.928;-2.6732268056300316e-05;0.0009938191727111995;-7.660000000000004;76.44;19.72
76.24_19.72;0.0011529979403215502;0.029214099347540025;102.454;0.00048689067447584174;0.018630972682168442;47.164;-0.0006661072658457085;-0.010583126665371582;-55.28999999999999;76.24;19.72
76.04_19.72;0.00045638175185292124;0.017572772681807607;73.965;0.0003318414717044557;0.01539520947199773;58.295;-0.00012454028014846554;-0.0021775632098098765;-15.670000000000002;76.04;19.72
75.84_19.72;0.0004594903518744626;0.018164081642272713;82.029;0.00035584072391408217;0.015798994396123832;66.346;-0.00010364962796038046;-0.002365087246148881;-15.682999999999993;75.84;19.72
75.64_19.72;0.0006947176271487533;0.021397007573183514;106.508;0.0005106081737122765;0.018774211322370993;79.556;-0.00018410945343647674;-0.00262279625081252;-26.951999999999998;75.64;19.72
75.44_19.72;0.0009051104808170367;0.024355057981191797;93.918;0.0005001292076973594;0.01836390307428364;62.884;-0.00040498127311967727;-0.005991154906908158;-31.034000000000006;75.44;19.72
75.24_19.72;0.0009327041509786243;0.02446296623299534;97.279;0.0005413425409852392;0.01881433140048509;68.817;-0.000391361609993385;-0.005648634832510251;-28.462000000000003;75.24;19.72
75.04_19.72;0.0016405158644001942;0.034505445959555237;212.915;0.0006253707087728159;0.019702117773643273;135.278;-0.0010151451556273782;-0.014803328185911964;-77.637;75.04;19.72
74.84_19.72;0.001030010197149931;0.026208287715571276;146.909;0.0005734878866738237;0.018750849757219246;108.908;-0.0004565223104761073;-0.0074574379583520305;-38.00099999999999;74.84;19.72
74.64_19.72;0.00045701455586804164;0.017319148845751475;57.902;0.0004328709923195527;0.016260334103213658;60.342;-2.4143563548488923e-05;-0.0010588147425378176;2.4399999999999977;74.64;19.72
74.24_19.72;0.000445381016324058;0.017023303406274382;65.29;0.00039345617383127406;0.015599267187166737;58.52;-5.192484249278394e-05;-0.0014240362191076453;-6.770000000000003;74.24;19.72
74.04_19.72;0.0005542366928908452;0.019249540335697483;52.369;0.0003561674099094631;0.01564101409995657;80.129;-0.00019806928298138213;-0.0036085262357409137;27.760000000000005;74.04;19.72
73.84_19.72;0.0006359941855852431;0.02099053615442064;46.709;0.00031263707014239997;0.014681311547406895;71.889;-0.00032335711544284314;-0.006309224607013745;25.179999999999993;73.84;19.72
76.84_20.72;0.0015860431293604443;0.03650357290228373;72.843;0.0005481242596570981;0.020036163239993136;38.005;-0.0010379188697033463;-0.016467409662290596;-34.838;76.84;20.72
76.64_20.72;0.0003975895158680878;0.015630199766037356;42.837;0.0004997824342651249;0.01874190384634391;44.11;0.0001021929183970371;0.003111704080306553;1.2729999999999961;76.64;20.72
76.44_20.72;0.0005558141655101373;0.018699528684580552;60.342;0.0004001705623900201;0.017247632888865532;44.559;-0.00015564360312011723;-0.0014518957957150198;-15.783000000000001;76.44;20.72
76.24_20.72;0.00033512540152009975;0.015446643094548212;58.148;0.00033289419396872745;0.01566255477564609;56.441;-2.2312075513723014e-06;0.00021591168109787867;-1.7070000000000007;76.24;20.72
76.04_20.72;0.0004983390986272343;0.01863193227165743;86.211;0.0003955804359556253;0.016277419438921737;73.01;-0.00010275866267160899;-0.0023545128327356925;-13.200999999999993;76.04;20.72
75.84_20.72;0.0005251085034508651;0.01891555334360569;89.781;0.0003539834227469777;0.01517966749694102;70.412;-0.00017112508070388742;-0.0037358858466646702;-19.369;75.84;20.72
75.64_20.72;0.0008595737511102629;0.022777240049623323;127.314;0.0005375169322464335;0.018511100164763268;96.559;-0.0003220568188638294;-0.004266139884860055;-30.754999999999995;75.64;20.72
75.44_20.72;0.0011974534763991192;0.027740413469766866;141.807;0.0005495224585585457;0.018641217594904596;91.771;-0.0006479310178405734;-0.00909919587486227;-50.03599999999999;75.44;20.72
75.24_20.72;0.0009009534948504784;0.0236919352240638;171.432;0.0005901505631921774;0.01853033752159658;141.783;-0.00031080293165830107;-0.00516159770246722;-29.649;75.24;20.72
75.04_20.72;0.0006957956400344596;0.020812663546290366;101.038;0.0005442346246727067;0.01927544399627306;84.475;-0.00015156101536175292;-0.0015372195500173054;-16.563000000000002;75.04;20.72
74.84_20.72;0.0015936962508073104;0.03408861065477067;149.585;0.000593843095760056;0.01962764178859646;92.558;-0.0009998531550472543;-0.014460968866174206;-57.027;74.84;20.72
74.64_20.72;0.0006195011737797577;0.02001255805665549;104.166;0.00043986524166518304;0.01669095909953342;83.269;-0.00017963593211457464;-0.0033215989571220676;-20.89699999999999;74.64;20.72
74.44_20.72;0.00048617757556042367;0.017688169952536685;341.309;0.0005079078407903243;0.017609088540800812;335.826;2.1730265229900675e-05;-7.908141173587277e-05;-5.483000000000004;74.44;20.72
74.24_20.72;0.00042991419371600243;0.01737338547270042;43.718;0.0003728009497946785;0.01586055483240654;53.581;-5.7113243921323915e-05;-0.0015128306402938801;9.863;74.24;20.72
74.04_20.72;0.0009279871525483296;0.025751829637515555;48.702;0.00030428189861540403;0.014466141109795527;77.714;-0.0006237052539329255;-0.011285688527720028;29.012;74.04;20.72
73.84_20.72;0.0010247508954219751;0.02778898699715667;86.39;0.0002514893342749968;0.013089319415023965;119.13;-0.0007732615611469783;-0.014699667582132706;32.739999999999995;73.84;20.72
73.64_20.72;0.0010633557812999188;0.02833087891327458;62.14;0.00035214177412059894;0.015419039876589805;129.299;-0.0007112140071793199;-0.012911839036684776;67.159;73.64;20.72
76.64_21.72;0.005211181577565747;0.07010362640087088;132.245;0.0005139965376399127;0.019573282803415627;35.107;-0.004697185039925834;-0.05053034359745526;-97.138;76.64;21.72
76.44_21.72;0.0007312862337255585;0.022281878575978277;73.206;0.00038941485570749025;0.017491982851490947;51.629;-0.00034187137801806823;-0.00478989572448733;-21.577000000000005;76.44;21.72
76.24_21.72;0.0003642677106407763;0.016187260267798195;50.856;0.0003321865681804556;0.01570058704359511;48.628;-3.2081142460320714e-05;-0.0004866732242030866;-2.2280000000000015;76.24;21.72
76.04_21.72;0.0008654916067169511;0.02452272118403409;88.329;0.00039537953223751503;0.015925533176377012;59.682;-0.0004701120744794361;-0.008597188007657078;-28.64699999999999;76.04;21.72
75.84_21.72;0.0006777480711006095;0.020510332809062788;87.701;0.0005372405673590462;0.01794189261259092;79.454;-0.00014050750374156333;-0.0025684401964718682;-8.247;75.84;21.72
