POINT;MSE_RIDGE;MAE_RIDGE;MAPE_RIDGE;MSE_HYB;MAE_HYB;MAPE_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;x;y
77.24_12.72;0.0005052592777954494;0.01894409190588364;49.126;0.0003097446759589884;0.014845221347823524;32.055;-0.00019551460183646097;-0.004098870558060115;-17.070999999999998;77.24;12.72
77.04_12.72;0.0008189799416533301;0.023355155914501467;55.804;0.0004752941671797098;0.018183071746855666;35.984;-0.0003436857744736203;-0.0051720841676458;-19.82;77.04;12.72
76.84_12.72;0.0005808602881134039;0.01749159527516273;37.497;0.0007097345871657826;0.023045085160345195;41.291;0.00012887429905237874;0.005553489885182464;3.793999999999997;76.84;12.72
76.64_12.72;0.0004525719565493537;0.016657582869881612;34.247;0.0008935880051299347;0.027245704224942175;49.981;0.00044101604858058104;0.010588121355060563;15.734000000000002;76.64;12.72
76.44_12.72;0.0004406753356296641;0.016582165262080433;33.994;0.0008236639011087367;0.025802669931435415;46.546;0.00038298856547907254;0.009220504669354982;12.552;76.44;12.72
76.24_12.72;0.0005163545347061813;0.019369927523180216;37.661;0.0007720055939977957;0.025085362925631408;46.747;0.00025565105929161445;0.005715435402451192;9.085999999999999;76.24;12.72
76.04_12.72;0.00041211756125952853;0.01701250902880711;32.211;0.0006787753196675295;0.022610080620423193;40.693;0.00026665775840800096;0.005597571591616082;8.482;76.04;12.72
75.84_12.72;0.00028696335752641103;0.012812396667602078;30.882;0.00043903037982231295;0.016049226809552862;31.396;0.00015206702229590192;0.003236830141950784;0.5139999999999993;75.84;12.72
75.64_12.72;0.00031345480057519973;0.012918227754440315;31.953;0.00024632080841602424;0.012435179103636795;28.455;-6.713399215917549e-05;-0.00048304865080352026;-3.498000000000001;75.64;12.72
75.44_12.72;0.00030400355649638246;0.013722852737304456;32.361;0.00024573210516579027;0.012141280979510062;28.993;-5.827145133059219e-05;-0.0015815717577943936;-3.3679999999999986;75.44;12.72
75.24_12.72;0.00037043876163871196;0.012558015662076134;39.163;0.0002207153412094803;0.010736822256334034;30.479;-0.00014972342042923165;-0.0018211934057421;-8.683999999999997;75.24;12.72
75.04_12.72;0.0007024692888690975;0.02241402143932101;61.701;0.0003933094673672573;0.015839823003450017;43.343;-0.0003091598215018402;-0.006574198435870992;-18.357999999999997;75.04;12.72
74.84_12.72;0.0014336880510615374;0.03242926551865782;72.361;0.00020014804028420765;0.010597951146470977;19.851;-0.0012335400107773298;-0.02183131437218684;-52.510000000000005;74.84;12.72
76.84_13.72;0.0005974683970236968;0.020874684940902926;47.095;0.0010146487627402793;0.028163822243030753;52.665;0.0004171803657165825;0.007289137302127827;5.57;76.84;13.72
76.64_13.72;0.0004789262359612336;0.01701104388576014;32.546;0.0007685360341868219;0.023635830788570806;39.824;0.0002896097982255883;0.006624786902810667;7.277999999999999;76.64;13.72
76.44_13.72;0.0004406857425943086;0.016994603500755958;31.487;0.0012237844013466288;0.030383201574303333;53.563;0.0007830986587523201;0.013388598073547375;22.076000000000004;76.44;13.72
76.24_13.72;0.0005336611904761576;0.019367752608337764;37.8;0.0007239703335988289;0.02412351719474208;44.695;0.00019030914312267132;0.004755764586404317;6.895000000000003;76.24;13.72
76.04_13.72;0.000508510474768127;0.018745086784449614;36.821;0.0008138957535024599;0.025620767375772673;46.416;0.00030538527873433285;0.0068756805913230586;9.594999999999999;76.04;13.72
75.84_13.72;0.000528916721740321;0.018626772212218243;36.684;0.0004276022352380913;0.017600601687493257;32.338;-0.0001013144865022297;-0.0010261705247249855;-4.3459999999999965;75.84;13.72
75.64_13.72;0.0005505545866267164;0.02069597984320554;44.9;0.0003343457980720596;0.014796040174877135;30.97;-0.00021620878855465675;-0.005899939668328405;-13.93;75.64;13.72
75.44_13.72;0.0005974088600825878;0.02187725934006502;47.03;0.00031729601795999515;0.01418380512514949;31.304;-0.0002801128421225927;-0.00769345421491553;-15.726000000000003;75.44;13.72
75.24_13.72;0.0003375437946817677;0.015611500540901354;42.331;0.0003977078379184053;0.017066641978552673;44.839;6.0164043236637607e-05;0.0014551414376513198;2.5079999999999956;75.24;13.72
75.04_13.72;0.0002668587706590132;0.014570912682393584;41.567;0.0005352904213783825;0.020533147634465877;50.9;0.0002684316507193693;0.005962234952072293;9.332999999999998;75.04;13.72
74.84_13.72;0.000646061269796314;0.022279741594670964;80.842;0.00021585642579636307;0.011167379956608535;44.413;-0.000430204843999951;-0.011112361638062429;-36.429;74.84;13.72
76.64_14.72;0.0014817426964943365;0.035443606996304285;88.453;0.0015188527014839133;0.035244646875919314;66.384;3.7110004989576815e-05;-0.00019896012038497085;-22.069000000000003;76.64;14.72
76.44_14.72;0.00028236139463184295;0.01347345209294088;27.5;0.0006959614877812258;0.022053392836696918;39.011;0.00041360009314938287;0.008579940743756039;11.511000000000003;76.44;14.72
76.24_14.72;0.0004381316766138083;0.017013874636587264;32.276;0.0005437382349063716;0.019772297742180592;35.829;0.00010560655829256328;0.0027584231055933287;3.5529999999999973;76.24;14.72
76.04_14.72;0.0005305410474989186;0.019854365958159932;38.468;0.0006533536638020713;0.02101273511439656;37.884;0.00012281261630315275;0.0011583691562366272;-0.5840000000000032;76.04;14.72
75.84_14.72;0.0005386237232682626;0.02003527201399584;39.012;0.0008011897175182264;0.02411021192667622;44.228;0.0002625659942499638;0.004074939912680382;5.216000000000001;75.84;14.72
75.64_14.72;0.0003969013684695859;0.016096360102988937;34.036;0.0006448198981225374;0.021667209466497053;41.896;0.0002479185296529515;0.005570849363508115;7.859999999999999;75.64;14.72
75.44_14.72;0.0004176669553676464;0.015940597188859318;36.49;0.0003522025541892404;0.01579322318674992;32.105;-6.546440117840597e-05;-0.0001473740021093982;-4.385000000000005;75.44;14.72
75.24_14.72;0.0013661999924077246;0.029630821838226257;87.777;0.0007463728113890784;0.021418929827832826;57.414;-0.0006198271810186462;-0.008211892010393431;-30.363;75.24;14.72
75.04_14.72;0.0014622410594339397;0.031246344447109956;91.819;0.00040500266607538615;0.01736059426598778;40.388;-0.0010572383933585535;-0.013885750181122175;-51.431000000000004;75.04;14.72
74.84_14.72;0.0038005924707013787;0.058598784667553486;246.814;0.002513864688532137;0.04275551821714887;140.914;-0.0012867277821692418;-0.015843266450404618;-105.9;74.84;14.72
74.64_14.72;0.0038130026781582655;0.05864068540318774;246.944;0.0019557682362885964;0.039038711052025395;124.371;-0.001857234441869669;-0.019601974351162343;-122.573;74.64;14.72
76.24_15.72;0.00028529731214444685;0.014301337641287205;31.864;0.0010424891668018505;0.02784381094498822;48.345;0.0007571918546574036;0.013542473303701015;16.480999999999998;76.24;15.72
76.04_15.72;0.00026058719110651603;0.013720645575490504;28.805;0.00045307392118442525;0.017377659963417367;29.68;0.00019248673007790922;0.0036570143879268626;0.875;76.04;15.72
75.84_15.72;0.0002963953600015504;0.014220607955016316;28.532;0.00022624317793912274;0.012380946135246176;22.779;-7.015218206242766e-05;-0.00183966181977014;-5.753;75.84;15.72
75.64_15.72;0.0008990426486710884;0.02402975393220353;55.319;0.0004737683174256131;0.017880709490739166;33.527;-0.0004252743312454753;-0.006149044441464364;-21.792;75.64;15.72
75.44_15.72;0.0018446114755339166;0.035522819123732785;84.96;0.0013432616133052938;0.030984078916616756;61.533;-0.0005013498622286228;-0.004538740207116029;-23.426999999999992;75.44;15.72
75.24_15.72;0.00494000618226941;0.0644343767174588;162.315;0.0017574525594228631;0.03660154622627434;77.12;-0.0031825536228465468;-0.027832830491184464;-85.195;75.24;15.72
75.04_15.72;0.0038341447838422644;0.05627262352097067;155.024;0.0014198765556767998;0.03151662296108595;75.979;-0.0024142682281654646;-0.024756000559884722;-79.045;75.04;15.72
74.84_15.72;0.005225340991021025;0.06795978073706405;195.083;0.001618977967270463;0.03385153071363714;83.73;-0.003606363023750562;-0.034108250023426906;-111.353;74.84;15.72
74.64_15.72;0.005281731665594414;0.06917235149914305;209.83;0.001085733124719296;0.02557526280670597;69.205;-0.004195998540875118;-0.043597088692437086;-140.625;74.64;15.72
74.44_15.72;0.004566605395846259;0.06409746811588046;198.516;0.0009183365803365679;0.026136816408206427;72.223;-0.003648268815509691;-0.037960651707674035;-126.29299999999999;74.44;15.72
76.24_16.72;0.0009337690086226466;0.027712313343941627;68.044;0.0025551841462597993;0.0468901823654266;89.42;0.0016214151376371527;0.019177869021484974;21.376000000000005;76.24;16.72
76.04_16.72;0.0015275085799288895;0.037421932915026185;84.694;0.0038902196804078497;0.05625098169237649;102.7;0.00236271110047896;0.018829048777350303;18.006;76.04;16.72
75.84_16.72;0.0006958213182472104;0.022721573495553163;52.872;0.0012509636500907006;0.030379329788241795;53.126;0.0005551423318434902;0.007657756292688632;0.2539999999999978;75.84;16.72
75.64_16.72;0.0014426528758531764;0.0312655241434938;72.627;0.002658561795903439;0.04348594833008004;75.101;0.0012159089200502625;0.01222042418658624;2.4740000000000038;75.64;16.72
75.44_16.72;0.0015859288478631886;0.033116780344355376;75.831;0.0018456364822963345;0.036201556182963626;63.658;0.00025970763443314586;0.0030847758386082502;-12.173000000000002;75.44;16.72
75.24_16.72;0.0025844235139689145;0.04453521039536876;110.071;0.001430042385409852;0.03201101795556237;58.295;-0.0011543811285590626;-0.01252419243980639;-51.775999999999996;75.24;16.72
75.04_16.72;0.0019003416441299673;0.03676063260840875;94.963;0.0018760624058144642;0.03649457819906759;67.29;-2.4279238315503063e-05;-0.00026605440934115987;-27.672999999999988;75.04;16.72
74.84_16.72;0.0022971137096222316;0.0388113660405449;124.258;0.001266934047177279;0.030698377637281685;65.124;-0.0010301796624449526;-0.008112988403263216;-59.134;74.84;16.72
74.64_16.72;0.0020642798561195485;0.03659691400101323;117.426;0.0006223877587498133;0.019807290889780636;42.378;-0.0014418920973697353;-0.016789623111232596;-75.048;74.64;16.72
74.44_16.72;0.0006751778869623543;0.021239721687510992;1256.396;0.001148757575044839;0.029052810465040078;96.064;0.0004735796880824848;0.007813088777529086;-1160.3319999999999;74.44;16.72
74.24_16.72;0.00087350819070239;0.023920556191790576;1391.855;0.0008787255282356913;0.0252518293424103;121.534;5.217337533301291e-06;0.001331273150619726;-1270.321;74.24;16.72
76.24_17.72;0.0024935876947294153;0.0481126917928633;133.725;0.004909753348129373;0.063964416578672;136.953;0.0024161656533999575;0.015851724785808693;3.2280000000000086;76.24;17.72
76.04_17.72;0.0015730280925159046;0.03698335428169864;102.558;0.002511655230422523;0.043450141830897036;87.255;0.0009386271379066182;0.006466787549198397;-15.303000000000011;76.04;17.72
75.84_17.72;0.0010606775736534887;0.027215819597223752;74.099;0.002887208829087204;0.04468354740179739;85.331;0.0018265312554337151;0.01746772780457364;11.232;75.84;17.72
75.64_17.72;0.001193730789382097;0.028664495059734348;72.565;0.002284201636704404;0.03926602223215863;72.436;0.001090470847322307;0.010601527172424283;-0.12899999999999068;75.64;17.72
75.44_17.72;0.0026931708045428637;0.04317556832586221;114.046;0.008186945502991568;0.08031297252686473;149.224;0.005493774698448704;0.03713740420100252;35.17799999999998;75.44;17.72
75.24_17.72;0.003837583794650165;0.05356355947391378;136.403;0.009467687617730019;0.08747819936539265;163.978;0.005630103823079853;0.03391463989147887;27.575000000000017;75.24;17.72
75.04_17.72;0.0024875850256083063;0.041792404551244514;107.207;0.00544476972014951;0.06479816717514635;112.527;0.0029571846945412035;0.023005762623901832;5.320000000000007;75.04;17.72
74.84_17.72;0.0023898976517553777;0.04061687463886874;105.143;0.005373348386302193;0.06377648887096413;111.183;0.0029834507345468156;0.023159614232095387;6.040000000000006;74.84;17.72
74.64_17.72;0.001644686765751728;0.031744911262161106;118.453;0.0030401544189747292;0.048312746663174526;94.375;0.0013954676532230011;0.01656783540101342;-24.078000000000003;74.64;17.72
74.44_17.72;0.0011501345587420582;0.027457992445712374;162.731;0.0034291170646312246;0.05054668939573518;129.465;0.002278982505889166;0.023088696950022806;-33.26599999999999;74.44;17.72
74.24_17.72;0.0010505242608566496;0.026441527591853156;147.868;0.0025773091788398777;0.04386826881451344;115.248;0.001526784917983228;0.01742674122266028;-32.61999999999999;74.24;17.72
74.04_17.72;0.0008244008103460099;0.023058087173538046;1903.539;0.0016138164872521567;0.03370546105377301;715.935;0.0007894156769061468;0.010647373880234966;-1187.604;74.04;17.72
77.24_18.72;0.010744671787105304;0.1003523282580756;196.093;0.00041908022125233026;0.01607833278496299;29.53;-0.010325591565852974;-0.0842739954731126;-166.563;77.24;18.72
77.04_18.72;0.010878076600041498;0.10121085033876748;203.999;0.00043219758336394346;0.01631423906332964;30.686;-0.010445879016677555;-0.08489661127543784;-173.313;77.04;18.72
76.84_18.72;0.007461457816621334;0.08317088817521141;179.609;0.0005259836532050927;0.018307897280420433;36.652;-0.006935474163416241;-0.06486299089479097;-142.957;76.84;18.72
76.64_18.72;0.0065064436172338185;0.07719422489488256;169.82;0.0005317348738473376;0.018376841411681284;37.958;-0.005974708743386481;-0.05881738348320128;-131.862;76.64;18.72
76.44_18.72;0.001047902248084232;0.026189193638320965;50.779;0.00035665281720343665;0.014502765164702733;34.838;-0.0006912494308807954;-0.011686428473618232;-15.941000000000003;76.44;18.72
76.24_18.72;0.0009442787730052181;0.02435577852103701;46.839;0.00039794414686760294;0.015483837806301633;38.242;-0.0005463346261376152;-0.008871940714735377;-8.597000000000001;76.24;18.72
76.04_18.72;0.005656777251690452;0.06882555769564944;246.608;0.007762911269351628;0.0808542455488291;218.145;0.0021061340176611754;0.012028687853179662;-28.462999999999994;76.04;18.72
75.84_18.72;0.004144551525077112;0.05396015710984097;193.007;0.007540141179834221;0.07894926199455174;184.614;0.003395589654757109;0.024989104884710768;-8.393;75.84;18.72
75.64_18.72;0.0062875444581106076;0.0685934336453575;235.683;0.0076807745996603245;0.07990255922505798;188.097;0.001393230141549717;0.011309125579700485;-47.585999999999984;75.64;18.72
75.44_18.72;0.004731017256213483;0.05660755873436032;168.648;0.006250162992738671;0.0714499411424709;139.314;0.0015191457365251876;0.014842382408110581;-29.334000000000003;75.44;18.72
75.24_18.72;0.0031896002319652286;0.04513242496399064;137.68;0.006415632098888392;0.07199525432114136;136.287;0.0032260318669231638;0.026862829357150717;-1.3930000000000007;75.24;18.72
75.04_18.72;0.0032910301160730326;0.04633671761068293;171.839;0.008997415178971476;0.08447634055356087;170.819;0.005706385062898444;0.03813962294287795;-1.0200000000000102;75.04;18.72
74.84_18.72;0.00392248815651198;0.05181221311931356;163.483;0.009726186099941794;0.08761631793760528;167.853;0.005803697943429814;0.03580410481829172;4.3700000000000045;74.84;18.72
74.04_18.72;0.00165348892872183;0.031627405883417205;147.497;0.003662179181373526;0.05217747445097431;110.926;0.002008690252651696;0.020550068567557103;-36.57100000000001;74.04;18.72
77.24_19.72;0.008753023501480533;0.09016112572347153;167.601;0.0006512777641792968;0.020830591899349615;34.433;-0.008101745737301236;-0.06933053382412191;-133.168;77.24;19.72
77.04_19.72;0.008969293400073618;0.09127243737893931;181.925;0.0007611022654913219;0.022415394439971148;39.12;-0.008208191134582297;-0.06885704293896816;-142.805;77.04;19.72
76.84_19.72;0.008418835640115325;0.08825883788176417;175.529;0.0007104658827433926;0.021976182547889835;38.997;-0.007708369757371932;-0.06628265533387434;-136.53199999999998;76.84;19.72
76.64_19.72;0.007560589288173668;0.08322480064956506;189.373;0.0008334747785555103;0.024058040813083093;48.681;-0.006727114509618158;-0.059166759836481966;-140.692;76.64;19.72
76.44_19.72;0.008932952271094943;0.08525453877071718;320.149;0.00026918476812573137;0.013054275576846103;67.891;-0.00866376750296921;-0.07220026319387107;-252.25799999999998;76.44;19.72
76.24_19.72;0.008296159435073294;0.08232579792086493;307.211;0.0016246565287142865;0.03567394438584846;97.317;-0.006671502906359008;-0.04665185353501647;-209.894;76.24;19.72
76.04_19.72;0.010741998441005932;0.08777271983733421;333.143;0.00034619991083907755;0.014892448827933042;62.253;-0.010395798530166854;-0.07288027100940117;-270.89;76.04;19.72
75.84_19.72;0.006212544700352147;0.06581209549728677;271.252;0.0017196075996707256;0.036263113645137554;80.289;-0.004492937100681422;-0.029548981852149214;-190.96300000000002;75.84;19.72
75.64_19.72;0.004432905835425923;0.05449070272004586;225.061;0.004015932356881201;0.05659774748857822;118.531;-0.00041697347854472225;0.002107044768532365;-106.53;75.64;19.72
75.44_19.72;0.004258260774571322;0.05284243197798807;175.291;0.0053535793866950395;0.0653613905950772;127.201;0.0010953186121237177;0.012518958617089133;-48.09;75.44;19.72
75.24_19.72;0.005189627359385922;0.058514214054087396;191.417;0.005487204977777154;0.06604182660557248;128.453;0.0002975776183912326;0.007527612551485083;-62.964;75.24;19.72
75.04_19.72;0.0037997318568836597;0.049746658957613585;264.894;0.0029619775867518743;0.04680726762395732;87.3;-0.0008377542701317854;-0.002939391333656262;-177.594;75.04;19.72
74.84_19.72;0.004204660722948851;0.05263070319882197;241.419;0.0035543805251878075;0.05193442817480812;99.244;-0.0006502801977610433;-0.0006962750240138496;-142.175;74.84;19.72
74.64_19.72;0.0028414165397150208;0.042776640331293504;156.248;0.005422533618959415;0.06556122338247773;117.756;0.0025811170792443944;0.022784583051184228;-38.49199999999999;74.64;19.72
74.24_19.72;0.0038346661301154167;0.05165323392725548;235.653;0.014060232805092483;0.10603842281306629;220.585;0.010225566674977066;0.05438518888581081;-15.067999999999984;74.24;19.72
74.04_19.72;0.0016421411088482784;0.031961577768833044;187.097;0.004192286137404286;0.05630808170840255;126.733;0.0025501450285560076;0.024346503939569504;-60.364000000000004;74.04;19.72
73.84_19.72;0.001263819997848278;0.02811899557797074;202.992;0.0033638436822998902;0.05078241992678665;150.167;0.002100023684451612;0.022663424348815908;-52.82499999999999;73.84;19.72
76.84_20.72;0.010596148369757965;0.09933195619228631;191.317;0.0007290273230151848;0.021757738794466366;36.676;-0.009867121046742781;-0.07757421739781994;-154.64100000000002;76.84;20.72
76.64_20.72;0.008592199084328074;0.08771338644683405;198.641;0.0010992932451850163;0.026100440500468874;50.627;-0.007492905839143058;-0.06161294594636517;-148.01399999999998;76.64;20.72
76.44_20.72;0.003888903172158423;0.05383913337124687;121.836;0.0005432258581734346;0.017700721900821705;44.418;-0.003345677313984988;-0.036138411470425166;-77.418;76.44;20.72
76.24_20.72;0.018475115106255505;0.11377300433528702;418.984;0.0007745380167274769;0.02311480042053269;67.421;-0.01770057708952803;-0.09065820391475432;-351.563;76.24;20.72
76.04_20.72;0.006434864943321448;0.06803088930323016;279.959;0.0004898460338425825;0.018094944168103123;79.509;-0.005945018909478865;-0.04993594513512704;-200.45;76.04;20.72
75.84_20.72;0.005248891575601572;0.06125742255859627;254.469;0.0005009699471332891;0.01832578785370568;54.564;-0.004747921628468283;-0.042931634704890594;-199.905;75.84;20.72
75.64_20.72;0.005678743122152836;0.06281346395662456;264.135;0.0009864658969287777;0.026189282648520166;59.024;-0.004692277225224058;-0.036624181308104395;-205.111;75.64;20.72
75.44_20.72;0.005977309197473893;0.0638055299186611;252.783;0.002532758131612143;0.04379263302702157;78.286;-0.00344455106586175;-0.020012896891639535;-174.49699999999999;75.44;20.72
75.24_20.72;0.0065540200531109235;0.06683612812787183;345.971;0.0011025046413541768;0.02726625460427768;71.691;-0.005451515411756746;-0.03956987352359415;-274.28;75.24;20.72
75.04_20.72;0.0018676054585693158;0.03339564635170015;146.985;0.0007698687288311998;0.021497290956687603;58.514;-0.001097736729738116;-0.011898355395012546;-88.471;75.04;20.72
74.84_20.72;0.0015699319078724039;0.03076134789654996;134.56;0.0008283896395115704;0.022243093826555354;56.175;-0.0007415422683608334;-0.008518254069994607;-78.385;74.84;20.72
74.64_20.72;0.002089706311343836;0.036452158257389934;176.56;0.0011793398671522098;0.027260885063310376;63.244;-0.0009103664441916261;-0.009191273194079558;-113.316;74.64;20.72
74.44_20.72;0.0034335283845190606;0.048869371757187946;618.287;0.005531269247196254;0.06528066323947036;248.118;0.0020977408626771934;0.016411291482282417;-370.16900000000004;74.44;20.72
74.24_20.72;0.0017547689980934762;0.03358717250241618;130.039;0.004739185857997555;0.059935506195242606;126.317;0.0029844168599040787;0.02634833369282643;-3.721999999999994;74.24;20.72
74.04_20.72;0.0013328969308658604;0.029340599012959247;898.113;0.003330839484795696;0.05052279881367365;404.755;0.001997942553929836;0.021182199800714403;-493.35800000000006;74.04;20.72
73.84_20.72;0.0009603000411070316;0.025593529007478417;382.136;0.004959736629204255;0.0622391399712996;351.673;0.003999436588097223;0.036645610963821185;-30.463000000000022;73.84;20.72
73.64_20.72;0.0014823733255880836;0.030442271006260933;285.815;0.006892942429611221;0.07594974479956805;273.116;0.005410569104023137;0.04550747379330712;-12.699000000000012;73.64;20.72
76.64_21.72;0.009242435737788775;0.09334804191422509;183.707;0.00043995191304607164;0.01615852243958967;30.086;-0.008802483824742703;-0.07718951947463543;-153.62099999999998;76.64;21.72
76.44_21.72;0.00603235014583883;0.06545634116971424;201.967;0.0011044796392569813;0.028994244164586225;63.754;-0.0049278705065818485;-0.03646209700512802;-138.21300000000002;76.44;21.72
76.24_21.72;0.0046645020409262165;0.0574904053753951;190.877;0.0004369889368800521;0.017606665251431067;49.775;-0.0042275131040461645;-0.039883740123964034;-141.102;76.24;21.72
76.04_21.72;0.0020631538657261894;0.03635912934494824;128.319;0.0007341305072743157;0.022646948735422657;49.226;-0.0013290233584518736;-0.013712180609525584;-79.09299999999999;76.04;21.72
75.84_21.72;0.0020017154608532937;0.036677933619548034;129.797;0.0007009317422867253;0.021558982279076207;47.561;-0.0013007837185665685;-0.015118951340471826;-82.23599999999999;75.84;21.72
75.64_21.72;0.0018945732355703374;0.03500276123068478;80.146;0.0009427873995158472;0.02495937661321323;47.764;-0.0009517858360544902;-0.010043384617471549;-32.382;75.64;21.72
75.44_21.72;0.0018939034737727287;0.03502570548113699;81.43;0.0009004782767395165;0.024053720896306256;46.954;-0.0009934251970332123;-0.010971984584830733;-34.476000000000006;75.44;21.72
